date,ESP_real_estate_f1,ESP_real_estate_f2
2001-10-19,0.9999344070199678,-0.9949653331567099
2001-10-22,0.9999344070199678,-0.9949653331567099
2001-10-23,0.9999344070199678,-0.9949653331567099
2001-10-24,0.9999344070199678,-0.9949653331567099
2001-10-25,0.9999344070199678,-0.9949653331567099
2001-10-26,0.9999344070199678,-0.9949653331567099
2001-10-29,0.9999344070199678,-0.9949653331567099
2001-10-30,0.9999344070199678,-0.9949653331567099
2001-10-31,0.9759900585756246,-0.8864334561085027
2001-11-01,0.9999239501728623,-0.9936544085460957
2001-11-02,0.9999239501728623,-0.9936715006005957
2001-11-05,0.9999239501728623,-0.9936715028926117
2001-11-06,0.9999239501728623,-0.9936715028929193
2001-11-07,0.9999239501728623,-0.9936715028929193
2001-11-08,0.9999239501728623,-0.9936715028929193
2001-11-09,0.9999239501728623,-0.9936715028929193
2001-11-12,0.9999239501728623,-0.9936715028929193
2001-11-13,0.9999239501728623,-0.9936715028929193
2001-11-14,0.9999239501728623,-0.9936715028929193
2001-11-15,0.9999239501728623,-0.9936715028929193
2001-11-16,0.9999239501728623,-0.9936715028929193
2001-11-19,0.9999239501728623,-0.9936715028929193
2001-11-20,0.9999239501728623,-0.9936715028929193
2001-11-21,0.9999239501728623,-0.9936715028929193
2001-11-22,0.9999239501728623,-0.9936715028929193
2001-11-23,0.9999239501728623,-0.9936715028929193
2001-11-26,0.9999239501728623,-0.9936715028929193
2001-11-27,0.9999239501728623,-0.9936715028929193
2001-11-28,0.9999239501728623,-0.9936715028929193
2001-11-29,0.9999239501728623,-0.9936715028929193
2001-11-30,0.9631248298698618,-0.8111788984535606
2001-12-03,0.9999067411676578,-0.9905199085755375
2001-12-04,0.9999067411676578,-0.9905525219203076
2001-12-05,0.9999067411676578,-0.990552526293806
2001-12-06,0.9999067411676578,-0.9905525262943924
2001-12-07,0.9999067411676578,-0.9905525262943925
2001-12-10,0.9999067411676578,-0.9905525262943925
2001-12-11,0.9999067411676578,-0.9905525262943925
2001-12-12,0.9999067411676578,-0.9905525262943925
2001-12-13,0.9999067411676578,-0.9905525262943925
2001-12-14,0.9999067411676578,-0.9905525262943925
2001-12-17,0.9999067411676578,-0.9905525262943925
2001-12-18,0.9999067411676578,-0.9905525262943925
2001-12-19,0.9999067411676578,-0.9905525262943925
2001-12-20,0.9999067411676578,-0.9905525262943925
2001-12-21,0.9999067411676578,-0.9905525262943925
2001-12-24,0.9999067411676578,-0.9905525262943925
2001-12-25,0.9999067411676578,-0.9905525262943925
2001-12-26,0.9999067411676578,-0.9905525262943925
2001-12-27,0.9999067411676578,-0.9905525262943925
2001-12-28,0.9999067411676578,-0.9905525262943925
2001-12-31,0.9588741217094908,-0.7511948472776272
2002-01-01,0.999885920804439,-0.9837008403200604
2002-01-02,0.999885920804439,-0.9837479900006687
2002-01-03,0.999885920804439,-0.9837479963236537
2002-01-04,0.999885920804439,-0.9837479963245017
2002-01-07,0.999885920804439,-0.9837479963245018
2002-01-08,0.999885920804439,-0.9837479963245018
2002-01-09,0.999885920804439,-0.9837479963245018
2002-01-10,0.999885920804439,-0.9837479963245018
2002-01-11,0.999885920804439,-0.9837479963245018
2002-01-14,0.999885920804439,-0.9837479963245018
2002-01-15,0.999885920804439,-0.9837479963245018
2002-01-16,0.999885920804439,-0.9837479963245018
2002-01-17,0.999885920804439,-0.9837479963245018
2002-01-18,0.999885920804439,-0.9837479963245018
2002-01-21,0.999885920804439,-0.9837479963245018
2002-01-22,0.999885920804439,-0.9837479963245018
2002-01-23,0.999885920804439,-0.9837479963245018
2002-01-24,0.999885920804439,-0.9837479963245018
2002-01-25,0.999885920804439,-0.9837479963245018
2002-01-28,0.999885920804439,-0.9837479963245018
2002-01-29,0.999885920804439,-0.9837479963245018
2002-01-30,0.999885920804439,-0.9837479963245018
2002-01-31,0.9733282261808103,-0.7891913210985323
2002-02-01,0.9998715951240164,-0.9750510934372786
2002-02-04,0.9998715951240164,-0.9750855134953692
2002-02-05,0.9998715951240164,-0.9750855181111668
2002-02-06,0.9998715951240164,-0.9750855181117859
2002-02-07,0.9998715951240164,-0.9750855181117859
2002-02-08,0.9998715951240164,-0.9750855181117859
2002-02-11,0.9998715951240164,-0.9750855181117859
2002-02-12,0.9998715951240164,-0.9750855181117859
2002-02-13,0.9998715951240164,-0.9750855181117859
2002-02-14,0.9998715951240164,-0.9750855181117859
2002-02-15,0.9998715951240164,-0.9750855181117859
2002-02-18,0.9998715951240164,-0.9750855181117859
2002-02-19,0.9998715951240164,-0.9750855181117859
2002-02-20,0.9998715951240164,-0.9750855181117859
2002-02-21,0.9998715951240164,-0.9750855181117859
2002-02-22,0.9998715951240164,-0.9750855181117859
2002-02-25,0.9998715951240164,-0.9750855181117859
2002-02-26,0.9998715951240164,-0.9750855181117859
2002-02-27,0.9998715951240164,-0.9750855181117859
2002-02-28,1.008964220394257,-1.055211359922158
2002-03-01,0.9998764988663005,-0.9786177126703218
2002-03-04,0.9998764988663005,-0.9786085332043172
2002-03-05,0.9998764988663005,-0.9786085319734151
2002-03-06,0.9998764988663005,-0.9786085319732502
2002-03-07,0.9998764988663005,-0.9786085319732502
2002-03-08,0.9998764988663005,-0.9786085319732502
2002-03-11,0.9998764988663005,-0.9786085319732502
2002-03-12,0.9998764988663005,-0.9786085319732502
2002-03-13,0.9998764988663005,-0.9786085319732502
2002-03-14,0.9998764988663005,-0.9786085319732502
2002-03-15,0.9998764988663005,-0.9786085319732502
2002-03-18,0.9998764988663005,-0.9786085319732502
2002-03-19,0.9998764988663005,-0.9786085319732502
2002-03-20,0.9998764988663005,-0.9786085319732502
2002-03-21,0.9998764988663005,-0.9786085319732502
2002-03-22,0.9998764988663005,-0.9786085319732502
2002-03-25,0.9998764988663005,-0.9786085319732502
2002-03-26,0.9998764988663005,-0.9786085319732502
2002-03-27,0.9998764988663005,-0.9786085319732502
2002-03-28,0.9998764988663005,-0.9786085319732502
2002-03-29,0.9998764988663005,-0.9786085319732502
2002-04-01,1.256859564716839,11.18445089625582
2002-04-02,0.9999750499783805,0.9998892128439745
2002-04-03,0.9999750499783805,0.9998227152778573
2002-04-04,0.9999750499783805,0.9998227063617644
2002-04-05,0.9999750499783805,0.9998227063605688
2002-04-08,0.9999750499783805,0.9998227063605687
2002-04-09,0.9999750499783805,0.9998227063605687
2002-04-10,0.9999750499783805,0.9998227063605687
2002-04-11,0.9999750499783805,0.9998227063605687
2002-04-12,0.9999750499783805,0.9998227063605687
2002-04-15,0.9999750499783805,0.9998227063605687
2002-04-16,0.9999750499783805,0.9998227063605687
2002-04-17,0.9999750499783805,0.9998227063605687
2002-04-18,0.9999750499783805,0.9998227063605687
2002-04-19,0.9999750499783805,0.9998227063605687
2002-04-22,0.9999750499783805,0.9998227063605687
2002-04-23,0.9999750499783805,0.9998227063605687
2002-04-24,0.9999750499783805,0.9998227063605687
2002-04-25,0.9999750499783805,0.9998227063605687
2002-04-26,0.9999750499783805,0.9998227063605687
2002-04-29,0.9999750499783805,0.9998227063605687
2002-04-30,1.0071473175449481,0.9931770074451169
2002-05-01,0.9999774614329546,0.9998195369944166
2002-05-02,0.9999774614329546,0.9998204366807075
2002-05-03,0.9999774614329546,0.999820436801351
2002-05-06,0.9999774614329546,0.9998204368013672
2002-05-07,0.9999774614329546,0.9998204368013672
2002-05-08,0.9999774614329546,0.9998204368013672
2002-05-09,0.9999774614329546,0.9998204368013672
2002-05-10,0.9999774614329546,0.9998204368013672
2002-05-13,0.9999774614329546,0.9998204368013672
2002-05-14,0.9999774614329546,0.9998204368013672
2002-05-15,0.9999774614329546,0.9998204368013672
2002-05-16,0.9999774614329546,0.9998204368013672
2002-05-17,0.9999774614329546,0.9998204368013672
2002-05-20,0.9999774614329546,0.9998204368013672
2002-05-21,0.9999774614329546,0.9998204368013672
2002-05-22,0.9999774614329546,0.9998204368013672
2002-05-23,0.9999774614329546,0.9998204368013672
2002-05-24,0.9999774614329546,0.9998204368013672
2002-05-27,0.9999774614329546,0.9998204368013672
2002-05-28,0.9999774614329546,0.9998204368013672
2002-05-29,0.9999774614329546,0.9998204368013672
2002-05-30,0.9999774614329546,0.9998204368013672
2002-05-31,1.0082828850601049,0.9920172116987152
2002-06-03,0.9999802096273698,0.9998166730574216
2002-06-04,0.9999802096273698,0.9998177312934604
2002-06-05,0.9999802096273698,0.9998177314353646
2002-06-06,0.9999802096273698,0.9998177314353837
2002-06-07,0.9999802096273698,0.9998177314353837
2002-06-10,0.9999802096273698,0.9998177314353837
2002-06-11,0.9999802096273698,0.9998177314353837
2002-06-12,0.9999802096273698,0.9998177314353837
2002-06-13,0.9999802096273698,0.9998177314353837
2002-06-14,0.9999802096273698,0.9998177314353837
2002-06-17,0.9999802096273698,0.9998177314353837
2002-06-18,0.9999802096273698,0.9998177314353837
2002-06-19,0.9999802096273698,0.9998177314353837
2002-06-20,0.9999802096273698,0.9998177314353837
2002-06-21,0.9999802096273698,0.9998177314353837
2002-06-24,0.9999802096273698,0.9998177314353837
2002-06-25,0.9999802096273698,0.9998177314353837
2002-06-26,0.9999802096273698,0.9998177314353837
2002-06-27,0.9999802096273698,0.9998177314353837
2002-06-28,0.9999802096273698,0.9998177314353837
2002-07-01,0.9999802096273698,0.9998177314353837
2002-07-02,0.9999802096273698,0.9998177314353837
2002-07-03,0.9999802096273698,0.9998177314353837
2002-07-04,0.9999802096273698,0.9998177314353837
2002-07-05,0.9999802096273698,0.9998177314353837
2002-07-08,0.9999802096273698,0.9998177314353837
2002-07-09,0.9999802096273698,0.9998177314353837
2002-07-10,0.9999802096273698,0.9998177314353837
2002-07-11,0.9999802096273698,0.9998177314353837
2002-07-12,0.9999802096273698,0.9998177314353837
2002-07-15,0.9999802096273698,0.9998177314353837
2002-07-16,0.9999802096273698,0.9998177314353837
2002-07-17,0.9999802096273698,0.9998177314353837
2002-07-18,0.9999802096273698,0.9998177314353837
2002-07-19,0.9999802096273698,0.9998177314353837
2002-07-22,0.9999802096273698,0.9998177314353837
2002-07-23,0.9999802096273698,0.9998177314353837
2002-07-24,0.9999802096273698,0.9998177314353837
2002-07-25,0.9999802096273698,0.9998177314353837
2002-07-26,0.9999802096273698,0.9998177314353837
2002-07-29,0.9999802096273698,0.9998177314353837
2002-07-30,0.9999802096273698,0.9998177314353837
2002-07-31,0.9999802096273698,0.9998177314353837
2002-08-01,0.9999802096273698,0.9998177314353837
2002-08-02,0.9999802096273698,0.9998177314353837
2002-08-05,0.9999802096273698,0.9998177314353837
2002-08-06,0.9999802096273698,0.9998177314353837
2002-08-07,0.9999802096273698,0.9998177314353837
2002-08-08,0.9999802096273698,0.9998177314353837
2002-08-09,0.9999802096273698,0.9998177314353837
2002-08-12,0.9999802096273698,0.9998177314353837
2002-08-13,0.9999802096273698,0.9998177314353837
2002-08-14,0.9999802096273698,0.9998177314353837
2002-08-15,0.9999802096273698,0.9998177314353837
2002-08-16,0.9999802096273698,0.9998177314353837
2002-08-19,0.9999802096273698,0.9998177314353837
2002-08-20,0.9999802096273698,0.9998177314353837
2002-08-21,0.9999802096273698,0.9998177314353837
2002-08-22,0.9999802096273698,0.9998177314353837
2002-08-23,0.9999802096273698,0.9998177314353837
2002-08-26,0.9999802096273698,0.9998177314353837
2002-08-27,0.9999802096273698,0.9998177314353837
2002-08-28,0.9999802096273698,0.9998177314353837
2002-08-29,0.9999802096273698,0.9998177314353837
2002-08-30,0.9999802096273698,0.9998177314353837
2002-09-02,0.9988025886009216,1.0009454608414412
2002-09-03,0.9999798208871761,0.9998182742006512
2002-09-04,0.9999798208871761,0.9998181233059624
2002-09-05,0.9999798208871761,0.9998181232857282
2002-09-06,0.9999798208871761,0.9998181232857255
2002-09-09,0.9999798208871761,0.9998181232857255
2002-09-10,0.9999798208871761,0.9998181232857255
2002-09-11,0.9999798208871761,0.9998181232857255
2002-09-12,0.9999798208871761,0.9998181232857255
2002-09-13,0.9999798208871761,0.9998181232857255
2002-09-16,0.9999798208871761,0.9998181232857255
2002-09-17,0.9999798208871761,0.9998181232857255
2002-09-18,0.9999798208871761,0.9998181232857255
2002-09-19,0.9999798208871761,0.9998181232857255
2002-09-20,0.9999798208871761,0.9998181232857255
2002-09-23,0.9999798208871761,0.9998181232857255
2002-09-24,0.9999798208871761,0.9998181232857255
2002-09-25,0.9999798208871761,0.9998181232857255
2002-09-26,0.9999798208871761,0.9998181232857255
2002-09-27,0.9999798208871761,0.9998181232857255
2002-09-30,0.9775944538807405,1.021138281819044
2002-10-01,0.99997217116909,0.9998280661266984
2002-10-02,0.99997217116909,0.9998252973782381
2002-10-03,0.99997217116909,0.9998252970069648
2002-10-04,0.99997217116909,0.9998252970069149
2002-10-07,0.99997217116909,0.9998252970069149
2002-10-08,0.99997217116909,0.9998252970069149
2002-10-09,0.99997217116909,0.9998252970069149
2002-10-10,0.99997217116909,0.9998252970069149
2002-10-11,0.99997217116909,0.9998252970069149
2002-10-14,0.99997217116909,0.9998252970069149
2002-10-15,0.99997217116909,0.9998252970069149
2002-10-16,0.99997217116909,0.9998252970069149
2002-10-17,0.99997217116909,0.9998252970069149
2002-10-18,0.99997217116909,0.9998252970069149
2002-10-21,0.99997217116909,0.9998252970069149
2002-10-22,0.99997217116909,0.9998252970069149
2002-10-23,0.99997217116909,0.9998252970069149
2002-10-24,0.99997217116909,0.9998252970069149
2002-10-25,0.99997217116909,0.9998252970069149
2002-10-28,0.99997217116909,0.9998252970069149
2002-10-29,0.99997217116909,0.9998252970069149
2002-10-30,0.99997217116909,0.9998252970069149
2002-10-31,0.9843071400182061,1.0141058757197523
2002-11-01,0.9999666275283038,0.9998318255817196
2002-11-04,0.9999666275283038,0.9998299517328612
2002-11-05,0.9999666275283038,0.9998299514815885
2002-11-06,0.9999666275283038,0.9998299514815547
2002-11-07,0.9999666275283038,0.9998299514815547
2002-11-08,0.9999666275283038,0.9998299514815547
2002-11-11,0.9999666275283038,0.9998299514815547
2002-11-12,0.9999666275283038,0.9998299514815547
2002-11-13,0.9999666275283038,0.9998299514815547
2002-11-14,0.9999666275283038,0.9998299514815547
2002-11-15,0.9999666275283038,0.9998299514815547
2002-11-18,0.9999666275283038,0.9998299514815547
2002-11-19,0.9999666275283038,0.9998299514815547
2002-11-20,0.9999666275283038,0.9998299514815547
2002-11-21,0.9999666275283038,0.9998299514815547
2002-11-22,0.9999666275283038,0.9998299514815547
2002-11-25,0.9999666275283038,0.9998299514815547
2002-11-26,0.9999666275283038,0.9998299514815547
2002-11-27,0.9999666275283038,0.9998299514815547
2002-11-28,0.9999666275283038,0.9998299514815547
2002-11-29,0.9999666275283038,0.9998299514815547
2002-12-02,0.9767045620029176,1.0204112530480827
2002-12-03,0.9999580317757418,0.9998390880168208
2002-12-04,0.9999580317757418,0.9998364122685814
2002-12-05,0.9999580317757418,0.9998364119097788
2002-12-06,0.9999580317757418,0.9998364119097306
2002-12-09,0.9999580317757418,0.9998364119097306
2002-12-10,0.9999580317757418,0.9998364119097306
2002-12-11,0.9999580317757418,0.9998364119097306
2002-12-12,0.9999580317757418,0.9998364119097306
2002-12-13,0.9999580317757418,0.9998364119097306
2002-12-16,0.9999580317757418,0.9998364119097306
2002-12-17,0.9999580317757418,0.9998364119097306
2002-12-18,0.9999580317757418,0.9998364119097306
2002-12-19,0.9999580317757418,0.9998364119097306
2002-12-20,0.9999580317757418,0.9998364119097306
2002-12-23,0.9999580317757418,0.9998364119097306
2002-12-24,0.9999580317757418,0.9998364119097306
2002-12-25,0.9999580317757418,0.9998364119097306
2002-12-26,0.9999580317757418,0.9998364119097306
2002-12-27,0.9999580317757418,0.9998364119097306
2002-12-30,0.9999580317757418,0.9998364119097306
2002-12-31,0.9811561896638401,1.015757480478555
2003-01-01,0.9999507991578702,0.9998433273335925
2003-01-02,0.9999507991578702,0.999841243222987
2003-01-03,0.9999507991578702,0.9998412429435193
2003-01-06,0.9999507991578702,0.9998412429434818
2003-01-07,0.9999507991578702,0.9998412429434818
2003-01-08,0.9999507991578702,0.9998412429434818
2003-01-09,0.9999507991578702,0.9998412429434818
2003-01-10,0.9999507991578702,0.9998412429434818
2003-01-13,0.9999507991578702,0.9998412429434818
2003-01-14,0.9999507991578702,0.9998412429434818
2003-01-15,0.9999507991578702,0.9998412429434818
2003-01-16,0.9999507991578702,0.9998412429434818
2003-01-17,0.9999507991578702,0.9998412429434818
2003-01-20,0.9999507991578702,0.9998412429434818
2003-01-21,0.9999507991578702,0.9998412429434818
2003-01-22,0.9999507991578702,0.9998412429434818
2003-01-23,0.9999507991578702,0.9998412429434818
2003-01-24,0.9999507991578702,0.9998412429434818
2003-01-27,0.9999507991578702,0.9998412429434818
2003-01-28,0.9999507991578702,0.9998412429434818
2003-01-29,0.9999507991578702,0.9998412429434818
2003-01-30,0.9999507991578702,0.9998412429434818
2003-01-31,0.9820671777348364,1.0144640391801554
2003-02-03,0.9999436637228925,0.9998474684047423
2003-02-04,0.9999436637228925,0.999845550559821
2003-02-05,0.9999436637228925,0.9998455503026485
2003-02-06,0.9999436637228925,0.9998455503026141
2003-02-07,0.9999436637228925,0.9998455503026141
2003-02-10,0.9999436637228925,0.9998455503026141
2003-02-11,0.9999436637228925,0.9998455503026141
2003-02-12,0.9999436637228925,0.9998455503026141
2003-02-13,0.9999436637228925,0.9998455503026141
2003-02-14,0.9999436637228925,0.9998455503026141
2003-02-17,0.9999436637228925,0.9998455503026141
2003-02-18,0.9999436637228925,0.9998455503026141
2003-02-19,0.9999436637228925,0.9998455503026141
2003-02-20,0.9999436637228925,0.9998455503026141
2003-02-21,0.9999436637228925,0.9998455503026141
2003-02-24,0.9999436637228925,0.9998455503026141
2003-02-25,0.9999436637228925,0.9998455503026141
2003-02-26,0.9999436637228925,0.9998455503026141
2003-02-27,0.9999436637228925,0.9998455503026141
2003-02-28,0.9804328572335534,1.015291317760617
2003-03-03,0.9999355729126478,0.9998519881562992
2003-03-04,0.9999355729126478,0.9998499648128979
2003-03-05,0.9999355729126478,0.9998499645415788
2003-03-06,0.9999355729126478,0.9998499645415424
2003-03-07,0.9999355729126478,0.9998499645415424
2003-03-10,0.9999355729126478,0.9998499645415424
2003-03-11,0.9999355729126478,0.9998499645415424
2003-03-12,0.9999355729126478,0.9998499645415424
2003-03-13,0.9999355729126478,0.9998499645415424
2003-03-14,0.9999355729126478,0.9998499645415424
2003-03-17,0.9999355729126478,0.9998499645415424
2003-03-18,0.9999355729126478,0.9998499645415424
2003-03-19,0.9999355729126478,0.9998499645415424
2003-03-20,0.9999355729126478,0.9998499645415424
2003-03-21,0.9999355729126478,0.9998499645415424
2003-03-24,0.9999355729126478,0.9998499645415424
2003-03-25,0.9999355729126478,0.9998499645415424
2003-03-26,0.9999355729126478,0.9998499645415424
2003-03-27,0.9999355729126478,0.9998499645415424
2003-03-28,0.9999355729126478,0.9998499645415424
2003-03-31,0.8757942506113537,0.5518385572496727
2003-04-01,0.9998720170110832,0.9993736616907758
2003-04-02,0.9998720170110832,0.9995264478085462
2003-04-03,0.9998720170110832,0.9995264683010803
2003-04-04,0.9998720170110832,0.9995264683038282
2003-04-07,0.9998720170110832,0.9995264683038284
2003-04-08,0.9998720170110832,0.9995264683038284
2003-04-09,0.9998720170110832,0.9995264683038284
2003-04-10,0.9998720170110832,0.9995264683038284
2003-04-11,0.9998720170110832,0.9995264683038284
2003-04-14,0.9998720170110832,0.9995264683038284
2003-04-15,0.9998720170110832,0.9995264683038284
2003-04-16,0.9998720170110832,0.9995264683038284
2003-04-17,0.9998720170110832,0.9995264683038284
2003-04-18,0.9998720170110832,0.9995264683038284
2003-04-21,0.9998720170110832,0.9995264683038284
