date,FRA_real_estate_f1,FRA_real_estate_f2
2001-10-18,0.9999669902440557,-0.999967815199344
2001-10-19,0.9999669902440557,-0.999967815199344
2001-10-22,0.9999669902440557,-0.999967815199344
2001-10-23,0.9999669902440557,-0.999967815199344
2001-10-24,0.9999669902440557,-0.999967815199344
2001-10-25,0.9999669902440557,-0.999967815199344
2001-10-26,0.9999669902440557,-0.999967815199344
2001-10-29,0.9999669902440557,-0.999967815199344
2001-10-30,0.9999669902440557,-0.999967815199344
2001-10-31,0.9980259835635804,-0.9751430281067184
2001-11-01,0.9999535590767712,-0.9999661556957122
2001-11-02,0.9999667708095854,-0.9999661565621406
2001-11-05,0.9999668611019542,-0.9999661565621406
2001-11-06,0.9999668617190233,-0.9999661565621406
2001-11-07,0.9999668617232402,-0.9999661565621406
2001-11-08,0.9999668617232692,-0.9999661565621406
2001-11-09,0.9999668617232694,-0.9999661565621406
2001-11-12,0.9999668617232694,-0.9999661565621406
2001-11-13,0.9999668617232694,-0.9999661565621406
2001-11-14,0.9999668617232694,-0.9999661565621406
2001-11-15,0.9999668617232694,-0.9999661565621406
2001-11-16,0.9999668617232694,-0.9999661565621406
2001-11-19,0.9999668617232694,-0.9999661565621406
2001-11-20,0.9999668617232694,-0.9999661565621406
2001-11-21,0.9999668617232694,-0.9999661565621406
2001-11-22,0.9999668617232694,-0.9999661565621406
2001-11-23,0.9999668617232694,-0.9999661565621406
2001-11-26,0.9999668617232694,-0.9999661565621406
2001-11-27,0.9999668617232694,-0.9999661565621406
2001-11-28,0.9999668617232694,-0.9999661565621406
2001-11-29,0.9999668617232694,-0.9999661565621406
2001-11-30,0.9880738987627566,-0.9711130754409043
2001-12-03,0.9998833238716224,-0.9999641156872007
2001-12-04,0.9999654937035214,-0.9999641167005198
2001-12-05,0.9999660553317092,-0.9999641167005198
2001-12-06,0.9999660591699471,-0.9999641167005198
2001-12-07,0.999966059196178,-0.9999641167005198
2001-12-10,0.9999660591963572,-0.9999641167005198
2001-12-11,0.9999660591963585,-0.9999641167005198
2001-12-12,0.9999660591963585,-0.9999641167005198
2001-12-13,0.9999660591963585,-0.9999641167005198
2001-12-14,0.9999660591963585,-0.9999641167005198
2001-12-17,0.9999660591963585,-0.9999641167005198
2001-12-18,0.9999660591963585,-0.9999641167005198
2001-12-19,0.9999660591963585,-0.9999641167005198
2001-12-20,0.9999660591963585,-0.9999641167005198
2001-12-21,0.9999660591963585,-0.9999641167005198
2001-12-24,0.9999660591963585,-0.9999641167005198
2001-12-25,0.9999660591963585,-0.9999641167005198
2001-12-26,0.9999660591963585,-0.9999641167005198
2001-12-27,0.9999660591963585,-0.9999641167005198
2001-12-28,0.9999660591963585,-0.9999641167005198
2001-12-31,0.9938345206891184,-0.9901991244850817
2002-01-01,0.9999233524583481,-0.9999634054998001
2002-01-02,0.9999653501005904,-0.999963405832846
2002-01-03,0.9999656371357226,-0.999963405832846
2002-01-04,0.9999656390973559,-0.999963405832846
2002-01-07,0.999965639110762,-0.999963405832846
2002-01-08,0.9999656391108537,-0.999963405832846
2002-01-09,0.9999656391108543,-0.999963405832846
2002-01-10,0.9999656391108543,-0.999963405832846
2002-01-11,0.9999656391108543,-0.999963405832846
2002-01-14,0.9999656391108543,-0.999963405832846
2002-01-15,0.9999656391108543,-0.999963405832846
2002-01-16,0.9999656391108543,-0.999963405832846
2002-01-17,0.9999656391108543,-0.999963405832846
2002-01-18,0.9999656391108543,-0.999963405832846
2002-01-21,0.9999656391108543,-0.999963405832846
2002-01-22,0.9999656391108543,-0.999963405832846
2002-01-23,0.9999656391108543,-0.999963405832846
2002-01-24,0.9999656391108543,-0.999963405832846
2002-01-25,0.9999656391108543,-0.999963405832846
2002-01-28,0.9999656391108543,-0.999963405832846
2002-01-29,0.9999656391108543,-0.999963405832846
2002-01-30,0.9999656391108543,-0.999963405832846
2002-01-31,0.9913135207863887,-0.964417657442809
2002-02-01,0.9999051403266558,-0.9999606587148951
2002-02-04,0.9999646273298118,-0.9999606599763399
2002-02-05,0.9999650339076567,-0.9999606599763399
2002-02-06,0.9999650366862602,-0.9999606599763399
2002-02-07,0.9999650367052495,-0.9999606599763399
2002-02-08,0.9999650367053793,-0.9999606599763399
2002-02-11,0.9999650367053802,-0.9999606599763399
2002-02-12,0.9999650367053802,-0.9999606599763399
2002-02-13,0.9999650367053802,-0.9999606599763399
2002-02-14,0.9999650367053802,-0.9999606599763399
2002-02-15,0.9999650367053802,-0.9999606599763399
2002-02-18,0.9999650367053802,-0.9999606599763399
2002-02-19,0.9999650367053802,-0.9999606599763399
2002-02-20,0.9999650367053802,-0.9999606599763399
2002-02-21,0.9999650367053802,-0.9999606599763399
2002-02-22,0.9999650367053802,-0.9999606599763399
2002-02-25,0.9999650367053802,-0.9999606599763399
2002-02-26,0.9999650367053802,-0.9999606599763399
2002-02-27,0.9999650367053802,-0.9999606599763399
2002-02-28,0.9987440902294059,-0.9968505850129513
2002-03-01,0.999956592460594,-0.999960414129868
2002-03-04,0.9999648940456475,-0.9999604142348785
2002-03-05,0.9999649507803872,-0.9999604142348785
2002-03-06,0.9999649511681191,-0.9999604142348785
2002-03-07,0.9999649511707689,-0.9999604142348785
2002-03-08,0.999964951170787,-0.9999604142348785
2002-03-11,0.9999649511707872,-0.9999604142348785
2002-03-12,0.9999649511707872,-0.9999604142348785
2002-03-13,0.9999649511707872,-0.9999604142348785
2002-03-14,0.9999649511707872,-0.9999604142348785
2002-03-15,0.9999649511707872,-0.9999604142348785
2002-03-18,0.9999649511707872,-0.9999604142348785
2002-03-19,0.9999649511707872,-0.9999604142348785
2002-03-20,0.9999649511707872,-0.9999604142348785
2002-03-21,0.9999649511707872,-0.9999604142348785
2002-03-22,0.9999649511707872,-0.9999604142348785
2002-03-25,0.9999649511707872,-0.9999604142348785
2002-03-26,0.9999649511707872,-0.9999604142348785
2002-03-27,0.9999649511707872,-0.9999604142348785
2002-03-28,0.9999649511707872,-0.9999604142348785
2002-03-29,0.9999649511707872,-0.9999604142348785
2002-04-01,1.0222357460639218,2.8394943188325716
2002-04-02,1.0001137480985223,0.9999950909983888
2002-04-03,0.9999674680342997,0.999995076277797
2002-04-04,0.9999664685596061,0.9999950762777966
2002-04-05,0.9999664617290864,0.9999950762777966
2002-04-08,0.9999664616824059,0.9999950762777966
2002-04-09,0.9999664616820868,0.9999950762777966
2002-04-10,0.9999664616820847,0.9999950762777966
2002-04-11,0.9999664616820847,0.9999950762777966
2002-04-12,0.9999664616820847,0.9999950762777966
2002-04-15,0.9999664616820847,0.9999950762777966
2002-04-16,0.9999664616820847,0.9999950762777966
2002-04-17,0.9999664616820847,0.9999950762777966
2002-04-18,0.9999664616820847,0.9999950762777966
2002-04-19,0.9999664616820847,0.9999950762777966
2002-04-22,0.9999664616820847,0.9999950762777966
2002-04-23,0.9999664616820847,0.9999950762777966
2002-04-24,0.9999664616820847,0.9999950762777966
2002-04-25,0.9999664616820847,0.9999950762777966
2002-04-26,0.9999664616820847,0.9999950762777966
2002-04-29,0.9999664616820847,0.9999950762777966
2002-04-30,0.9822743010703874,0.9931111649328539
2002-05-01,0.9998410779797656,0.9999950077732274
2002-05-02,0.9999643939637219,0.9999950080070032
2002-05-03,0.9999652368769368,0.9999950080070032
2002-05-06,0.9999652426375143,0.9999950080070032
2002-05-07,0.9999652426768827,0.9999950080070032
2002-05-08,0.9999652426771518,0.9999950080070032
2002-05-09,0.9999652426771536,0.9999950080070032
2002-05-10,0.9999652426771536,0.9999950080070032
2002-05-13,0.9999652426771536,0.9999950080070032
2002-05-14,0.9999652426771536,0.9999950080070032
2002-05-15,0.9999652426771536,0.9999950080070032
2002-05-16,0.9999652426771536,0.9999950080070032
2002-05-17,0.9999652426771536,0.9999950080070032
2002-05-20,0.9999652426771536,0.9999950080070032
2002-05-21,0.9999652426771536,0.9999950080070032
2002-05-22,0.9999652426771536,0.9999950080070032
2002-05-23,0.9999652426771536,0.9999950080070032
2002-05-24,0.9999652426771536,0.9999950080070032
2002-05-27,0.9999652426771536,0.9999950080070032
2002-05-28,0.9999652426771536,0.9999950080070032
2002-05-29,0.9999652426771536,0.9999950080070032
2002-05-30,0.9999652426771536,0.9999950080070032
2002-05-31,0.99509258143773,1.0044202845256947
2002-06-03,0.9999313601693411,0.9999950519031466
2002-06-04,0.9999646722218483,0.9999950517553969
2002-06-05,0.9999648998918662,0.9999950517553969
2002-06-06,0.999964901447791,0.9999950517553969
2002-06-07,0.9999649014584243,0.9999950517553969
2002-06-10,0.999964901458497,0.9999950517553969
2002-06-11,0.9999649014584975,0.9999950517553969
2002-06-12,0.9999649014584975,0.9999950517553969
2002-06-13,0.9999649014584975,0.9999950517553969
2002-06-14,0.9999649014584975,0.9999950517553969
2002-06-17,0.9999649014584975,0.9999950517553969
2002-06-18,0.9999649014584975,0.9999950517553969
2002-06-19,0.9999649014584975,0.9999950517553969
2002-06-20,0.9999649014584975,0.9999950517553969
2002-06-21,0.9999649014584975,0.9999950517553969
2002-06-24,0.9999649014584975,0.9999950517553969
2002-06-25,0.9999649014584975,0.9999950517553969
2002-06-26,0.9999649014584975,0.9999950517553969
2002-06-27,0.9999649014584975,0.9999950517553969
2002-06-28,0.9999649014584975,0.9999950517553969
2002-07-01,1.0132498018033311,0.9751638037599697
2002-07-02,1.000054834504771,0.9999947965133796
2002-07-03,0.9999664240590613,0.999994797380092
2002-07-04,0.999965819932136,0.999994797380092
2002-07-05,0.9999658158034639,0.999994797380092
2002-07-08,0.999965815775248,0.999994797380092
2002-07-09,0.9999658157750553,0.999994797380092
2002-07-10,0.9999658157750538,0.999994797380092
2002-07-11,0.9999658157750538,0.999994797380092
2002-07-12,0.9999658157750538,0.999994797380092
2002-07-15,0.9999658157750538,0.999994797380092
2002-07-16,0.9999658157750538,0.999994797380092
2002-07-17,0.9999658157750538,0.999994797380092
2002-07-18,0.9999658157750538,0.999994797380092
2002-07-19,0.9999658157750538,0.999994797380092
2002-07-22,0.9999658157750538,0.999994797380092
2002-07-23,0.9999658157750538,0.999994797380092
2002-07-24,0.9999658157750538,0.999994797380092
2002-07-25,0.9999658157750538,0.999994797380092
2002-07-26,0.9999658157750538,0.999994797380092
2002-07-29,0.9999658157750538,0.999994797380092
2002-07-30,0.9999658157750538,0.999994797380092
2002-07-31,0.9903044203503442,1.0108948901042596
2002-08-01,0.9998981604611724,0.9999949089844881
2002-08-02,0.9999646877022846,0.9999949086240455
2002-08-05,0.9999651424031187,0.9999949086240455
2002-08-06,0.999965145510601,0.9999949086240455
2002-08-07,0.9999651455318378,0.9999949086240455
2002-08-08,0.999965145531983,0.9999949086240455
2002-08-09,0.9999651455319838,0.9999949086240455
2002-08-12,0.9999651455319838,0.9999949086240455
2002-08-13,0.9999651455319838,0.9999949086240455
2002-08-14,0.9999651455319838,0.9999949086240455
2002-08-15,0.9999651455319838,0.9999949086240455
2002-08-16,0.9999651455319838,0.9999949086240455
2002-08-19,0.9999651455319838,0.9999949086240455
2002-08-20,0.9999651455319838,0.9999949086240455
2002-08-21,0.9999651455319838,0.9999949086240455
2002-08-22,0.9999651455319838,0.9999949086240455
2002-08-23,0.9999651455319838,0.9999949086240455
2002-08-26,0.9999651455319838,0.9999949086240455
2002-08-27,0.9999651455319838,0.9999949086240455
2002-08-28,0.9999651455319838,0.9999949086240455
2002-08-29,0.9999651455319838,0.9999949086240455
2002-08-30,0.9999651455319838,0.9999949086240455
2002-09-02,0.9938666350198773,1.005586416221088
2002-09-03,0.9999226597733114,0.9999949650942804
2002-09-04,0.9999644290451668,0.9999949649079173
2002-09-05,0.999964714519391,0.9999949649079173
2002-09-06,0.9999647164703568,0.9999949649079173
2002-09-09,0.99996471648369,0.9999949649079173
2002-09-10,0.9999647164837812,0.9999949649079173
2002-09-11,0.9999647164837817,0.9999949649079173
2002-09-12,0.9999647164837817,0.9999949649079173
2002-09-13,0.9999647164837817,0.9999949649079173
2002-09-16,0.9999647164837817,0.9999949649079173
2002-09-17,0.9999647164837817,0.9999949649079173
2002-09-18,0.9999647164837817,0.9999949649079173
2002-09-19,0.9999647164837817,0.9999949649079173
2002-09-20,0.9999647164837817,0.9999949649079173
2002-09-23,0.9999647164837817,0.9999949649079173
2002-09-24,0.9999647164837817,0.9999949649079173
2002-09-25,0.9999647164837817,0.9999949649079173
2002-09-26,0.9999647164837817,0.9999949649079173
2002-09-27,0.9999647164837817,0.9999949649079173
2002-09-30,0.9918848614003474,1.0219219836712925
2002-10-01,0.9999082527996719,0.9999951786891826
2002-10-02,0.9999637573511905,0.9999951779757753
2002-10-03,0.9999641367077559,0.9999951779757753
2002-10-04,0.9999641393003256,0.9999951779757753
2002-10-07,0.9999641393180435,0.9999951779757753
2002-10-08,0.9999641393181646,0.9999951779757753
2002-10-09,0.9999641393181655,0.9999951779757753
2002-10-10,0.9999641393181655,0.9999951779757753
2002-10-11,0.9999641393181655,0.9999951779757753
2002-10-14,0.9999641393181655,0.9999951779757753
2002-10-15,0.9999641393181655,0.9999951779757753
2002-10-16,0.9999641393181655,0.9999951779757753
2002-10-17,0.9999641393181655,0.9999951779757753
2002-10-18,0.9999641393181655,0.9999951779757753
2002-10-21,0.9999641393181655,0.9999951779757753
2002-10-22,0.9999641393181655,0.9999951779757753
2002-10-23,0.9999641393181655,0.9999951779757753
2002-10-24,0.9999641393181655,0.9999951779757753
2002-10-25,0.9999641393181655,0.9999951779757753
2002-10-28,0.9999641393181655,0.9999951779757753
2002-10-29,0.9999641393181655,0.9999951779757753
2002-10-30,0.9999641393181655,0.9999951779757753
2002-10-31,0.9878956180951012,1.0092561298503615
2002-11-01,0.999879279389471,0.9999952660753698
2002-11-04,0.9999626838194124,0.9999952657683847
2002-11-05,0.9999632538871019,0.9999952657683847
2002-11-06,0.9999632577830163,0.9999952657683847
2002-11-07,0.9999632578096415,0.9999952657683847
2002-11-08,0.9999632578098233,0.9999952657683847
2002-11-11,0.9999632578098246,0.9999952657683847
2002-11-12,0.9999632578098246,0.9999952657683847
2002-11-13,0.9999632578098246,0.9999952657683847
2002-11-14,0.9999632578098246,0.9999952657683847
2002-11-15,0.9999632578098246,0.9999952657683847
2002-11-18,0.9999632578098246,0.9999952657683847
2002-11-19,0.9999632578098246,0.9999952657683847
2002-11-20,0.9999632578098246,0.9999952657683847
2002-11-21,0.9999632578098246,0.9999952657683847
2002-11-22,0.9999632578098246,0.9999952657683847
2002-11-25,0.9999632578098246,0.9999952657683847
2002-11-26,0.9999632578098246,0.9999952657683847
2002-11-27,0.9999632578098246,0.9999952657683847
2002-11-28,0.9999632578098246,0.9999952657683847
2002-11-29,0.9999632578098246,0.9999952657683847
2002-12-02,0.9899435520838916,1.0086135312413393
2002-12-03,0.9998930038091265,0.9999953463384563
2002-12-04,0.9999620352276677,0.9999953460525025
2002-12-05,0.9999625070458552,0.9999953460525025
2002-12-06,0.9999625102703196,0.9999953460525025
2002-12-09,0.9999625102923558,0.9999953460525025
2002-12-10,0.9999625102925064,0.9999953460525025
2002-12-11,0.9999625102925075,0.9999953460525025
2002-12-12,0.9999625102925076,0.9999953460525025
2002-12-13,0.9999625102925076,0.9999953460525025
2002-12-16,0.9999625102925076,0.9999953460525025
2002-12-17,0.9999625102925076,0.9999953460525025
2002-12-18,0.9999625102925076,0.9999953460525025
2002-12-19,0.9999625102925076,0.9999953460525025
2002-12-20,0.9999625102925076,0.9999953460525025
2002-12-23,0.9999625102925076,0.9999953460525025
2002-12-24,0.9999625102925076,0.9999953460525025
2002-12-25,0.9999625102925076,0.9999953460525025
2002-12-26,0.9999625102925076,0.9999953460525025
2002-12-27,0.9999625102925076,0.9999953460525025
2002-12-30,0.9999625102925076,0.9999953460525025
2002-12-31,0.9855544080091512,1.021531773323414
2003-01-01,0.9998607927389892,0.9999955402442371
2003-01-02,0.9999607184567638,0.999995539543137
2003-01-03,0.9999614014641853,0.999995539543137
2003-01-06,0.9999614061319447,0.999995539543137
2003-01-07,0.9999614061638449,0.999995539543137
2003-01-08,0.9999614061640629,0.999995539543137
2003-01-09,0.9999614061640643,0.999995539543137
2003-01-10,0.9999614061640643,0.999995539543137
2003-01-13,0.9999614061640643,0.999995539543137
2003-01-14,0.9999614061640643,0.999995539543137
2003-01-15,0.9999614061640643,0.999995539543137
2003-01-16,0.9999614061640643,0.999995539543137
2003-01-17,0.9999614061640643,0.999995539543137
2003-01-20,0.9999614061640643,0.999995539543137
2003-01-21,0.9999614061640643,0.999995539543137
2003-01-22,0.9999614061640643,0.999995539543137
2003-01-23,0.9999614061640643,0.999995539543137
2003-01-24,0.9999614061640643,0.999995539543137
2003-01-27,0.9999614061640643,0.999995539543137
2003-01-28,0.9999614061640643,0.999995539543137
2003-01-29,0.9999614061640643,0.999995539543137
2003-01-30,0.9999614061640643,0.999995539543137
2003-01-31,0.9743198629506818,1.0123155756373647
2003-02-03,0.9997771973420672,0.9999956474669276
2003-02-04,0.9999581029418274,0.9999956470603851
2003-02-05,0.9999593396102793,0.9999956470603849
2003-02-06,0.9999593480618357,0.9999956470603849
2003-02-07,0.9999593481195945,0.9999956470603849
2003-02-10,0.9999593481199892,0.9999956470603849
2003-02-11,0.999959348119992,0.9999956470603849
2003-02-12,0.999959348119992,0.9999956470603849
2003-02-13,0.999959348119992,0.9999956470603849
2003-02-14,0.999959348119992,0.9999956470603849
2003-02-17,0.999959348119992,0.9999956470603849
2003-02-18,0.999959348119992,0.9999956470603849
2003-02-19,0.999959348119992,0.9999956470603849
2003-02-20,0.999959348119992,0.9999956470603849
2003-02-21,0.999959348119992,0.9999956470603849
2003-02-24,0.999959348119992,0.9999956470603849
2003-02-25,0.999959348119992,0.9999956470603849
2003-02-26,0.999959348119992,0.9999956470603849
2003-02-27,0.999959348119992,0.9999956470603849
2003-02-28,1.0065490706784088,0.9948314661524985
2003-03-03,1.0000044717365493,0.9999956017440801
2003-03-04,0.9999601833784677,0.9999956019189997
2003-03-05,0.9999598807267591,0.9999956019189997
2003-03-06,0.9999598786584019,0.9999956019189997
2003-03-07,0.9999598786442664,0.9999956019189997
2003-03-10,0.9999598786441698,0.9999956019189997
2003-03-11,0.9999598786441692,0.9999956019189997
2003-03-12,0.9999598786441692,0.9999956019189997
2003-03-13,0.9999598786441692,0.9999956019189997
2003-03-14,0.9999598786441692,0.9999956019189997
2003-03-17,0.9999598786441692,0.9999956019189997
2003-03-18,0.9999598786441692,0.9999956019189997
2003-03-19,0.9999598786441692,0.9999956019189997
2003-03-20,0.9999598786441692,0.9999956019189997
2003-03-21,0.9999598786441692,0.9999956019189997
2003-03-24,0.9999598786441692,0.9999956019189997
2003-03-25,0.9999598786441692,0.9999956019189997
2003-03-26,0.9999598786441692,0.9999956019189997
2003-03-27,0.9999598786441692,0.9999956019189997
2003-03-28,0.9999598786441692,0.9999956019189997
2003-03-31,0.9642057288204117,0.7695157350501437
2003-04-01,0.9996988636780271,0.9999925723833929
2003-04-02,0.9999550842934085,0.999992583957247
2003-04-03,0.9999568360136788,0.9999925839572472
2003-04-04,0.9999568479851769,0.9999925839572472
2003-04-07,0.9999568480669915,0.9999925839572472
2003-04-08,0.9999568480675507,0.9999925839572472
2003-04-09,0.9999568480675546,0.9999925839572472
2003-04-10,0.9999568480675546,0.9999925839572472
2003-04-11,0.9999568480675546,0.9999925839572472
2003-04-14,0.9999568480675546,0.9999925839572472
2003-04-15,0.9999568480675546,0.9999925839572472
2003-04-16,0.9999568480675546,0.9999925839572472
2003-04-17,0.9999568480675546,0.9999925839572472
2003-04-18,0.9999568480675546,0.9999925839572472
2003-04-21,0.9999568480675546,0.9999925839572472
