date,FRA_real_estate_f1,FRA_real_estate_f2
2001-11-26,3.1211734303088576,0.7834865158772139
2001-11-27,3.1211734303088576,0.7834865158772139
2001-11-28,3.1211734303088576,0.7834865158772139
2001-11-29,3.1211734303088576,0.7834865158772139
2001-11-30,3.1211734303088576,0.7834865158772139
2001-12-03,3.0843098653338044,0.7608813037027052
2001-12-04,3.0840564193651634,0.760881302931662
2001-12-05,3.084054687213348,0.760881302931662
2001-12-06,3.084054675375611,0.760881302931662
2001-12-07,3.084054675294711,0.760881302931662
2001-12-10,3.084054675294158,0.760881302931662
2001-12-11,3.084054675294154,0.760881302931662
2001-12-12,3.084054675294154,0.760881302931662
2001-12-13,3.084054675294154,0.760881302931662
2001-12-14,3.084054675294154,0.760881302931662
2001-12-17,3.084054675294154,0.760881302931662
2001-12-18,3.084054675294154,0.760881302931662
2001-12-19,3.084054675294154,0.760881302931662
2001-12-20,3.084054675294154,0.760881302931662
2001-12-21,3.084054675294154,0.760881302931662
2001-12-24,3.084054675294154,0.760881302931662
2001-12-25,3.084054675294154,0.760881302931662
2001-12-26,3.084054675294154,0.760881302931662
2001-12-27,3.084054675294154,0.760881302931662
2001-12-28,3.084054675294154,0.760881302931662
2001-12-31,3.084054675294154,0.760881302931662
2002-01-01,3.065274945789082,0.7534515721837088
2002-01-02,3.0651462070077486,0.7534515719327657
2002-01-03,3.065145327172868,0.7534515719327657
2002-01-04,3.0651453211599704,0.7534515719327657
2002-01-07,3.0651453211188775,0.7534515719327657
2002-01-08,3.0651453211185964,0.7534515719327657
2002-01-09,3.0651453211185946,0.7534515719327657
2002-01-10,3.0651453211185946,0.7534515719327657
2002-01-11,3.0651453211185946,0.7534515719327657
2002-01-14,3.0651453211185946,0.7534515719327657
2002-01-15,3.0651453211185946,0.7534515719327657
2002-01-16,3.0651453211185946,0.7534515719327657
2002-01-17,3.0651453211185946,0.7534515719327657
2002-01-18,3.0651453211185946,0.7534515719327657
2002-01-21,3.0651453211185946,0.7534515719327657
2002-01-22,3.0651453211185946,0.7534515719327657
2002-01-23,3.0651453211185946,0.7534515719327657
2002-01-24,3.0651453211185946,0.7534515719327657
2002-01-25,3.0651453211185946,0.7534515719327657
2002-01-28,3.0651453211185946,0.7534515719327657
2002-01-29,3.0651453211185946,0.7534515719327657
2002-01-30,3.0651453211185946,0.7534515719327657
2002-01-31,3.0651453211185946,0.7534515719327657
2002-02-01,3.0388082603589335,0.7266705881547859
2002-02-04,3.0386274843678294,0.7266705872380951
2002-02-05,3.0386262488860156,0.7266705872380951
2002-02-06,3.0386262404425826,0.7266705872380951
2002-02-07,3.0386262403848794,0.7266705872380951
2002-02-08,3.038626240384485,0.7266705872380951
2002-02-11,3.0386262403844824,0.7266705872380951
2002-02-12,3.0386262403844824,0.7266705872380951
2002-02-13,3.0386262403844824,0.7266705872380951
2002-02-14,3.0386262403844824,0.7266705872380951
2002-02-15,3.0386262403844824,0.7266705872380951
2002-02-18,3.0386262403844824,0.7266705872380951
2002-02-19,3.0386262403844824,0.7266705872380951
2002-02-20,3.0386262403844824,0.7266705872380951
2002-02-21,3.0386262403844824,0.7266705872380951
2002-02-22,3.0386262403844824,0.7266705872380951
2002-02-25,3.0386262403844824,0.7266705872380951
2002-02-26,3.0386262403844824,0.7266705872380951
2002-02-27,3.0386262403844824,0.7266705872380951
2002-02-28,3.0386262403844824,0.7266705872380951
2002-03-01,3.0349417393531457,0.7244106764269592
2002-03-04,3.0349165436416445,0.7244106763508855
2002-03-05,3.0349163714504095,0.7244106763508855
2002-03-06,3.034916370273634,0.7244106763508855
2002-03-07,3.034916370265592,0.7244106763508855
2002-03-08,3.034916370265537,0.7244106763508855
2002-03-11,3.0349163702655364,0.7244106763508855
2002-03-12,3.0349163702655364,0.7244106763508855
2002-03-13,3.0349163702655364,0.7244106763508855
2002-03-14,3.0349163702655364,0.7244106763508855
2002-03-15,3.0349163702655364,0.7244106763508855
2002-03-18,3.0349163702655364,0.7244106763508855
2002-03-19,3.0349163702655364,0.7244106763508855
2002-03-20,3.0349163702655364,0.7244106763508855
2002-03-21,3.0349163702655364,0.7244106763508855
2002-03-22,3.0349163702655364,0.7244106763508855
2002-03-25,3.0349163702655364,0.7244106763508855
2002-03-26,3.0349163702655364,0.7244106763508855
2002-03-27,3.0349163702655364,0.7244106763508855
2002-03-28,3.0349163702655364,0.7244106763508855
2002-03-29,3.0349163702655364,0.7244106763508855
2002-04-01,3.0349163702655364,0.7244106763508855
2002-04-02,3.102047148035384,2.0569700976695238
2002-04-03,3.1025009304538544,2.05697012794949
2002-04-04,3.1025040314290013,2.0569701279494907
2002-04-05,3.102504052621427,2.0569701279494907
2002-04-08,3.1025040527662586,2.0569701279494907
2002-04-09,3.1025040527672485,2.0569701279494907
2002-04-10,3.102504052767255,2.0569701279494907
2002-04-11,3.102504052767255,2.0569701279494907
2002-04-12,3.102504052767255,2.0569701279494907
2002-04-15,3.102504052767255,2.0569701279494907
2002-04-16,3.102504052767255,2.0569701279494907
2002-04-17,3.102504052767255,2.0569701279494907
2002-04-18,3.102504052767255,2.0569701279494907
2002-04-19,3.102504052767255,2.0569701279494907
2002-04-22,3.102504052767255,2.0569701279494907
2002-04-23,3.102504052767255,2.0569701279494907
2002-04-24,3.102504052767255,2.0569701279494907
2002-04-25,3.102504052767255,2.0569701279494907
2002-04-26,3.102504052767255,2.0569701279494907
2002-04-29,3.102504052767255,2.0569701279494907
2002-04-30,3.102504052767255,2.0569701279494907
2002-05-01,3.0479943934266664,2.042810198171763
2002-05-02,3.0476185136153573,2.042810197694201
2002-05-03,3.047615944648133,2.042810197694201
2002-05-06,3.047615927091495,2.042810197694201
2002-05-07,3.047615926971511,2.042810197694201
2002-05-08,3.047615926970691,2.042810197694201
2002-05-09,3.0476159269706855,2.042810197694201
2002-05-10,3.0476159269706855,2.042810197694201
2002-05-13,3.0476159269706855,2.042810197694201
2002-05-14,3.0476159269706855,2.042810197694201
2002-05-15,3.0476159269706855,2.042810197694201
2002-05-16,3.0476159269706855,2.042810197694201
2002-05-17,3.0476159269706855,2.042810197694201
2002-05-20,3.0476159269706855,2.042810197694201
2002-05-21,3.0476159269706855,2.042810197694201
2002-05-22,3.0476159269706855,2.042810197694201
2002-05-23,3.0476159269706855,2.042810197694201
2002-05-24,3.0476159269706855,2.042810197694201
2002-05-27,3.0476159269706855,2.042810197694201
2002-05-28,3.0476159269706855,2.042810197694201
2002-05-29,3.0476159269706855,2.042810197694201
2002-05-30,3.0476159269706855,2.042810197694201
2002-05-31,3.0476159269706855,2.042810197694201
2002-06-03,3.0328681755579807,2.051850152753284
2002-06-04,3.0327671409247405,2.051850153056446
2002-06-05,3.0327664504303544,2.051850153056446
2002-06-06,3.0327664457114323,2.051850153056446
2002-06-07,3.032766445679183,2.051850153056446
2002-06-10,3.0327664456789623,2.051850153056446
2002-06-11,3.032766445678961,2.051850153056446
2002-06-12,3.032766445678961,2.051850153056446
2002-06-13,3.032766445678961,2.051850153056446
2002-06-14,3.032766445678961,2.051850153056446
2002-06-17,3.032766445678961,2.051850153056446
2002-06-18,3.032766445678961,2.051850153056446
2002-06-19,3.032766445678961,2.051850153056446
2002-06-20,3.032766445678961,2.051850153056446
2002-06-21,3.032766445678961,2.051850153056446
2002-06-24,3.032766445678961,2.051850153056446
2002-06-25,3.032766445678961,2.051850153056446
2002-06-26,3.032766445678961,2.051850153056446
2002-06-27,3.032766445678961,2.051850153056446
2002-06-28,3.032766445678961,2.051850153056446
2002-07-01,3.032766445678961,2.051850153056446
2002-07-02,3.0727815055478738,2.0009004116585207
2002-07-03,3.073053180652095,2.0009004099243066
2002-07-04,3.0730550372297225,2.0009004099243066
2002-07-05,3.0730550499177927,2.0009004099243066
2002-07-08,3.0730550500045046,2.0009004099243066
2002-07-09,3.073055050005097,2.0009004099243066
2002-07-10,3.0730550500051015,2.0009004099243066
2002-07-11,3.0730550500051015,2.0009004099243066
2002-07-12,3.0730550500051015,2.0009004099243066
2002-07-15,3.0730550500051015,2.0009004099243066
2002-07-16,3.0730550500051015,2.0009004099243066
2002-07-17,3.0730550500051015,2.0009004099243066
2002-07-18,3.0730550500051015,2.0009004099243066
2002-07-19,3.0730550500051015,2.0009004099243066
2002-07-22,3.0730550500051015,2.0009004099243066
2002-07-23,3.0730550500051015,2.0009004099243066
2002-07-24,3.0730550500051015,2.0009004099243066
2002-07-25,3.0730550500051015,2.0009004099243066
2002-07-26,3.0730550500051015,2.0009004099243066
2002-07-29,3.0730550500051015,2.0009004099243066
2002-07-30,3.0730550500051015,2.0009004099243066
2002-07-31,3.0730550500051015,2.0009004099243066
2002-08-01,3.043569955760684,2.0227102976495015
2002-08-02,3.043367468298098,2.022710298378576
2002-08-05,3.043366084428133,2.022710298378576
2002-08-06,3.0433660749705975,2.022710298378576
2002-08-07,3.043366074905964,2.022710298378576
2002-08-08,3.043366074905522,2.022710298378576
2002-08-09,3.0433660749055194,2.022710298378576
2002-08-12,3.0433660749055194,2.022710298378576
2002-08-13,3.0433660749055194,2.022710298378576
2002-08-14,3.0433660749055194,2.022710298378576
2002-08-15,3.0433660749055194,2.022710298378576
2002-08-16,3.0433660749055194,2.022710298378576
2002-08-19,3.0433660749055194,2.022710298378576
2002-08-20,3.0433660749055194,2.022710298378576
2002-08-21,3.0433660749055194,2.022710298378576
2002-08-22,3.0433660749055194,2.022710298378576
2002-08-23,3.0433660749055194,2.022710298378576
2002-08-26,3.0433660749055194,2.022710298378576
2002-08-27,3.0433660749055194,2.022710298378576
2002-08-28,3.0433660749055194,2.022710298378576
2002-08-29,3.0433660749055194,2.022710298378576
2002-08-30,3.0433660749055194,2.022710298378576
2002-09-02,3.0433660749055194,2.022710298378576
2002-09-03,3.0249339490773397,2.0340202411001456
2002-09-04,3.0248075952943516,2.034020241479214
2002-09-05,3.0248067317592797,2.034020241479214
2002-09-06,3.024806725857777,2.034020241479214
2002-09-09,3.024806725817445,2.034020241479214
2002-09-10,3.0248067258171694,2.034020241479214
2002-09-11,3.0248067258171676,2.034020241479214
2002-09-12,3.0248067258171676,2.034020241479214
2002-09-13,3.0248067258171676,2.034020241479214
2002-09-16,3.0248067258171676,2.034020241479214
2002-09-17,3.0248067258171676,2.034020241479214
2002-09-18,3.0248067258171676,2.034020241479214
2002-09-19,3.0248067258171676,2.034020241479214
2002-09-20,3.0248067258171676,2.034020241479214
2002-09-23,3.0248067258171676,2.034020241479214
2002-09-24,3.0248067258171676,2.034020241479214
2002-09-25,3.0248067258171676,2.034020241479214
2002-09-26,3.0248067258171676,2.034020241479214
2002-09-27,3.0248067258171676,2.034020241479214
2002-09-30,3.0248067258171676,2.034020241479214
2002-10-01,3.0005352907124085,2.0786200216731956
2002-10-02,3.00036874131059,2.0786200231561054
2002-10-03,3.0003676030601882,2.0786200231561054
2002-10-04,3.000367595281247,2.0786200231561054
2002-10-07,3.000367595228085,2.0786200231561054
2002-10-08,3.0003675952277216,2.0786200231561054
2002-10-09,3.000367595227719,2.0786200231561054
2002-10-10,3.000367595227719,2.0786200231561054
2002-10-11,3.000367595227719,2.0786200231561054
2002-10-14,3.000367595227719,2.0786200231561054
2002-10-15,3.000367595227719,2.0786200231561054
2002-10-16,3.000367595227719,2.0786200231561054
2002-10-17,3.000367595227719,2.0786200231561054
2002-10-18,3.000367595227719,2.0786200231561054
2002-10-21,3.000367595227719,2.0786200231561054
2002-10-22,3.000367595227719,2.0786200231561054
2002-10-23,3.000367595227719,2.0786200231561054
2002-10-24,3.000367595227719,2.0786200231561054
2002-10-25,3.000367595227719,2.0786200231561054
2002-10-28,3.000367595227719,2.0786200231561054
2002-10-29,3.000367595227719,2.0786200231561054
2002-10-30,3.000367595227719,2.0786200231561054
2002-10-31,3.000367595227719,2.0786200231561054
2002-11-01,2.964407865127335,2.097869931158138
2002-11-04,2.964160611152656,2.0978699318021556
2002-11-05,2.9641589213183703,2.0978699318021556
2002-11-06,2.9641589097698366,2.0978699318021556
2002-11-07,2.9641589096909127,2.0978699318021556
2002-11-08,2.9641589096903735,2.0978699318021556
2002-11-11,2.9641589096903695,2.0978699318021556
2002-11-12,2.9641589096903695,2.0978699318021556
2002-11-13,2.9641589096903695,2.0978699318021556
2002-11-14,2.9641589096903695,2.0978699318021556
2002-11-15,2.9641589096903695,2.0978699318021556
2002-11-18,2.9641589096903695,2.0978699318021556
2002-11-19,2.9641589096903695,2.0978699318021556
2002-11-20,2.9641589096903695,2.0978699318021556
2002-11-21,2.9641589096903695,2.0978699318021556
2002-11-22,2.9641589096903695,2.0978699318021556
2002-11-25,2.9641589096903695,2.0978699318021556
2002-11-26,2.9641589096903695,2.0978699318021556
2002-11-27,2.9641589096903695,2.0978699318021556
2002-11-28,2.9641589096903695,2.0978699318021556
2002-11-29,2.9641589096903695,2.0978699318021556
2002-12-02,2.9641589096903695,2.0978699318021556
2002-12-03,2.9346639978692655,2.115949846914431
2002-12-04,2.9344614061592025,2.1159498475194978
2002-12-05,2.9344600215750285,2.1159498475194978
2002-12-06,2.934460012112612,2.1159498475194978
2002-12-09,2.934460012047945,2.1159498475194978
2002-12-10,2.934460012047503,2.1159498475194978
2002-12-11,2.9344600120475,2.1159498475194978
2002-12-12,2.9344600120474995,2.1159498475194978
2002-12-13,2.9344600120474995,2.1159498475194978
2002-12-16,2.9344600120474995,2.1159498475194978
2002-12-17,2.9344600120474995,2.1159498475194978
2002-12-18,2.9344600120474995,2.1159498475194978
2002-12-19,2.9344600120474995,2.1159498475194978
2002-12-20,2.9344600120474995,2.1159498475194978
2002-12-23,2.9344600120474995,2.1159498475194978
2002-12-24,2.9344600120474995,2.1159498475194978
2002-12-25,2.9344600120474995,2.1159498475194978
2002-12-26,2.9344600120474995,2.1159498475194978
2002-12-27,2.9344600120474995,2.1159498475194978
2002-12-30,2.9344600120474995,2.1159498475194978
2002-12-31,2.9344600120474995,2.1159498475194978
2003-01-01,2.8924726531956,2.1615196398496703
2003-01-02,2.892183609435501,2.1615196413651185
2003-01-03,2.8921816339763815,2.1615196413651185
2003-01-06,2.8921816204758524,2.1615196413651185
2003-01-07,2.892181620383588,2.1615196413651185
2003-01-08,2.8921816203829573,2.1615196413651185
2003-01-09,2.8921816203829533,2.1615196413651185
2003-01-10,2.8921816203829533,2.1615196413651185
2003-01-13,2.8921816203829533,2.1615196413651185
2003-01-14,2.8921816203829533,2.1615196413651185
2003-01-15,2.8921816203829533,2.1615196413651185
2003-01-16,2.8921816203829533,2.1615196413651185
2003-01-17,2.8921816203829533,2.1615196413651185
2003-01-20,2.8921816203829533,2.1615196413651185
2003-01-21,2.8921816203829533,2.1615196413651185
2003-01-22,2.8921816203829533,2.1615196413651185
2003-01-23,2.8921816203829533,2.1615196413651185
2003-01-24,2.8921816203829533,2.1615196413651185
2003-01-27,2.8921816203829533,2.1615196413651185
2003-01-28,2.8921816203829533,2.1615196413651185
2003-01-29,2.8921816203829533,2.1615196413651185
2003-01-30,2.8921816203829533,2.1615196413651185
2003-01-31,2.8921816203829533,2.1615196413651185
2003-02-03,2.818537977752928,2.1881495239931708
2003-02-04,2.8180280670858586,2.1881495248827503
2003-02-05,2.818024581977746,2.1881495248827507
2003-02-06,2.818024558160084,2.1881495248827507
2003-02-07,2.8180245579973113,2.1881495248827507
2003-02-10,2.818024557996199,2.1881495248827507
2003-02-11,2.8180245579961913,2.1881495248827507
2003-02-12,2.8180245579961913,2.1881495248827507
2003-02-13,2.8180245579961913,2.1881495248827507
2003-02-14,2.8180245579961913,2.1881495248827507
2003-02-17,2.8180245579961913,2.1881495248827507
2003-02-18,2.8180245579961913,2.1881495248827507
2003-02-19,2.8180245579961913,2.1881495248827507
2003-02-20,2.8180245579961913,2.1881495248827507
2003-02-21,2.8180245579961913,2.1881495248827507
2003-02-24,2.8180245579961913,2.1881495248827507
2003-02-25,2.8180245579961913,2.1881495248827507
2003-02-26,2.8180245579961913,2.1881495248827507
2003-02-27,2.8180245579961913,2.1881495248827507
2003-02-28,2.8180245579961913,2.1881495248827507
2003-03-03,2.836467316065432,2.176849574341527
2003-03-04,2.836592943547674,2.1768495739607516
2003-03-05,2.836593802081819,2.1768495739607516
2003-03-06,2.8365938079491437,2.1768495739607516
2003-03-07,2.836593807989242,2.1768495739607516
2003-03-10,2.836593807989516,2.1768495739607516
2003-03-11,2.8365938079895177,2.1768495739607516
2003-03-12,2.8365938079895177,2.1768495739607516
2003-03-13,2.8365938079895177,2.1768495739607516
2003-03-14,2.8365938079895177,2.1768495739607516
2003-03-17,2.8365938079895177,2.1768495739607516
2003-03-18,2.8365938079895177,2.1768495739607516
2003-03-19,2.8365938079895177,2.1768495739607516
2003-03-20,2.8365938079895177,2.1768495739607516
2003-03-21,2.8365938079895177,2.1768495739607516
2003-03-24,2.8365938079895177,2.1768495739607516
2003-03-25,2.8365938079895177,2.1768495739607516
2003-03-26,2.8365938079895177,2.1768495739607516
2003-03-27,2.8365938079895177,2.1768495739607516
2003-03-28,2.8365938079895177,2.1768495739607516
2003-03-31,2.8365938079895177,2.1768495739607516
2003-04-01,2.7358838740071634,1.675132442241547
2003-04-02,2.7351828526704844,1.6751324228536648
2003-04-03,2.735178061188419,1.6751324228536644
2003-04-04,2.735178028442827,1.6751324228536644
2003-04-07,2.73517802821904,1.6751324228536644
2003-04-08,2.7351780282175104,1.6751324228536644
2003-04-09,2.7351780282175,1.6751324228536644
2003-04-10,2.7351780282175,1.6751324228536644
2003-04-11,2.7351780282175,1.6751324228536644
2003-04-14,2.7351780282175,1.6751324228536644
2003-04-15,2.7351780282175,1.6751324228536644
2003-04-16,2.7351780282175,1.6751324228536644
2003-04-17,2.7351780282175,1.6751324228536644
2003-04-18,2.7351780282175,1.6751324228536644
2003-04-21,2.7351780282175,1.6751324228536644
2003-04-22,2.7351780282175,1.6751324228536644
2003-04-23,2.7351780282175,1.6751324228536644
2003-04-24,2.7351780282175,1.6751324228536644
2003-04-25,2.7351780282175,1.6751324228536644
2003-04-28,2.7351780282175,1.6751324228536644
2003-04-29,2.7351780282175,1.6751324228536644
2003-04-30,2.7351780282175,1.6751324228536644
2003-05-01,2.6533534845258715,1.6873523328695679
2003-05-02,2.6527856026759005,1.6873523332787899
2003-05-05,2.6527817212849625,1.6873523332787899
2003-05-06,2.6527816947590517,1.6873523332787899
2003-05-07,2.6527816945777705,1.6873523332787899
2003-05-08,2.6527816945765315,1.6873523332787899
2003-05-09,2.652781694576523,1.6873523332787899
2003-05-12,2.652781694576523,1.6873523332787899
2003-05-13,2.652781694576523,1.6873523332787899
2003-05-14,2.652781694576523,1.6873523332787899
2003-05-15,2.652781694576523,1.6873523332787899
2003-05-16,2.652781694576523,1.6873523332787899
2003-05-19,2.652781694576523,1.6873523332787899
