date,DEU_real_estate_f1,DEU_real_estate_f2
2001-11-26,2.6220364989404104,1.8799373275080622
2001-11-27,2.6220364989404104,1.8799373275080622
2001-11-28,2.6220364989404104,1.8799373275080622
2001-11-29,2.6220364989404104,1.8799373275080622
2001-11-30,2.6220364989404104,1.8799373275080622
2001-12-03,2.5699701289465304,1.895634068585105
2001-12-04,2.568826670208376,1.895638726330745
2001-12-05,2.568801809777524,1.8956387277185993
2001-12-06,2.5688012693963596,1.8956387277190128
2001-12-07,2.5688012576503687,1.895638727719013
2001-12-10,2.5688012573950525,1.895638727719013
2001-12-11,2.5688012573895027,1.895638727719013
2001-12-12,2.568801257389382,1.895638727719013
2001-12-13,2.5688012573893793,1.895638727719013
2001-12-14,2.5688012573893793,1.895638727719013
2001-12-17,2.5688012573893793,1.895638727719013
2001-12-18,2.5688012573893793,1.895638727719013
2001-12-19,2.5688012573893793,1.895638727719013
2001-12-20,2.5688012573893793,1.895638727719013
2001-12-21,2.5688012573893793,1.895638727719013
2001-12-24,2.5688012573893793,1.895638727719013
2001-12-25,2.5688012573893793,1.895638727719013
2001-12-26,2.5688012573893793,1.895638727719013
2001-12-27,2.5688012573893793,1.895638727719013
2001-12-28,2.5688012573893793,1.895638727719013
2001-12-31,2.5688012573893793,1.895638727719013
2002-01-01,2.63353715588905,1.8572438854525963
2002-01-02,2.634926625923767,1.857232326754848
2002-01-03,2.6349568199882505,1.857232323310723
2002-01-04,2.6349574762973718,1.857232323309697
2002-01-07,2.634957490563226,1.8572323233096966
2002-01-08,2.6349574908733158,1.8572323233096966
2002-01-09,2.634957490880056,1.8572323233096966
2002-01-10,2.6349574908802023,1.8572323233096966
2002-01-11,2.634957490880206,1.8572323233096966
2002-01-14,2.634957490880206,1.8572323233096966
2002-01-15,2.634957490880206,1.8572323233096966
2002-01-16,2.634957490880206,1.8572323233096966
2002-01-17,2.634957490880206,1.8572323233096966
2002-01-18,2.634957490880206,1.8572323233096966
2002-01-21,2.634957490880206,1.8572323233096966
2002-01-22,2.634957490880206,1.8572323233096966
2002-01-23,2.634957490880206,1.8572323233096966
2002-01-24,2.634957490880206,1.8572323233096966
2002-01-25,2.634957490880206,1.8572323233096966
2002-01-28,2.634957490880206,1.8572323233096966
2002-01-29,2.634957490880206,1.8572323233096966
2002-01-30,2.634957490880206,1.8572323233096966
2002-01-31,2.634957490880206,1.8572323233096966
2002-02-01,2.6795244341703164,1.8493592797918872
2002-02-04,2.680484934764509,1.8493569288873193
2002-02-05,2.680505808853637,1.8493569281868263
2002-02-06,2.6805062625812495,1.8493569281866173
2002-02-07,2.680506272443694,1.8493569281866173
2002-02-08,2.6805062726580693,1.8493569281866173
2002-02-11,2.6805062726627287,1.8493569281866173
2002-02-12,2.68050627266283,1.8493569281866173
2002-02-13,2.6805062726628326,1.8493569281866173
2002-02-14,2.6805062726628326,1.8493569281866173
2002-02-15,2.6805062726628326,1.8493569281866173
2002-02-18,2.6805062726628326,1.8493569281866173
2002-02-19,2.6805062726628326,1.8493569281866173
2002-02-20,2.6805062726628326,1.8493569281866173
2002-02-21,2.6805062726628326,1.8493569281866173
2002-02-22,2.6805062726628326,1.8493569281866173
2002-02-25,2.6805062726628326,1.8493569281866173
2002-02-26,2.6805062726628326,1.8493569281866173
2002-02-27,2.6805062726628326,1.8493569281866173
2002-02-28,2.6805062726628326,1.8493569281866173
2002-03-01,2.7268165629362944,1.835403368304564
2002-03-04,2.7278144555975095,1.8353991947907424
2002-03-05,2.7278361422271216,1.8353991935471703
2002-03-06,2.727836613616402,1.8353991935467997
2002-03-07,2.7278366238627494,1.8353991935467995
2002-03-08,2.7278366240854686,1.8353991935467995
2002-03-11,2.72783662409031,1.8353991935467995
2002-03-12,2.7278366240904153,1.8353991935467995
2002-03-13,2.7278366240904175,1.8353991935467995
2002-03-14,2.7278366240904175,1.8353991935467995
2002-03-15,2.7278366240904175,1.8353991935467995
2002-03-18,2.7278366240904175,1.8353991935467995
2002-03-19,2.7278366240904175,1.8353991935467995
2002-03-20,2.7278366240904175,1.8353991935467995
2002-03-21,2.7278366240904175,1.8353991935467995
2002-03-22,2.7278366240904175,1.8353991935467995
2002-03-25,2.7278366240904175,1.8353991935467995
2002-03-26,2.7278366240904175,1.8353991935467995
2002-03-27,2.7278366240904175,1.8353991935467995
2002-03-28,2.7278366240904175,1.8353991935467995
2002-03-29,2.7278366240904175,1.8353991935467995
2002-04-01,2.7278366240904175,1.8353991935467995
2002-04-02,3.14361482561093,0.3800762829495874
2002-04-03,3.1520434257219607,0.37881032860586344
2002-04-04,3.1522263836389173,0.378809950762356
2002-04-05,3.1522303603838253,0.37880995064977097
2002-04-08,3.1522304468242432,0.37880995064973744
2002-04-09,3.1522304487031545,0.37880995064973744
2002-04-10,3.152230448743995,0.37880995064973744
2002-04-11,3.1522304487448833,0.37880995064973744
2002-04-12,3.1522304487449024,0.37880995064973744
2002-04-15,3.152230448744903,0.37880995064973744
2002-04-16,3.152230448744903,0.37880995064973744
2002-04-17,3.152230448744903,0.37880995064973744
2002-04-18,3.152230448744903,0.37880995064973744
2002-04-19,3.152230448744903,0.37880995064973744
2002-04-22,3.152230448744903,0.37880995064973744
2002-04-23,3.152230448744903,0.37880995064973744
2002-04-24,3.152230448744903,0.37880995064973744
2002-04-25,3.152230448744903,0.37880995064973744
2002-04-26,3.152230448744903,0.37880995064973744
2002-04-29,3.152230448744903,0.37880995064973744
2002-04-30,3.152230448744903,0.37880995064973744
2002-05-01,3.142351610721271,0.3901988260682245
2002-05-02,3.1421365345695977,0.39020217004262797
2002-05-03,3.142131859405624,0.3902021710390188
2002-05-06,3.1421317577838948,0.39020217103931565
2002-05-07,3.142131755574995,0.39020217103931576
2002-05-08,3.1421317555269814,0.39020217103931576
2002-05-09,3.142131755525938,0.39020217103931576
2002-05-10,3.1421317555259147,0.39020217103931576
2002-05-13,3.1421317555259147,0.39020217103931576
2002-05-14,3.1421317555259147,0.39020217103931576
2002-05-15,3.1421317555259147,0.39020217103931576
2002-05-16,3.1421317555259147,0.39020217103931576
2002-05-17,3.1421317555259147,0.39020217103931576
2002-05-20,3.1421317555259147,0.39020217103931576
2002-05-21,3.1421317555259147,0.39020217103931576
2002-05-22,3.1421317555259147,0.39020217103931576
2002-05-23,3.1421317555259147,0.39020217103931576
2002-05-24,3.1421317555259147,0.39020217103931576
2002-05-27,3.1421317555259147,0.39020217103931576
2002-05-28,3.1421317555259147,0.39020217103931576
2002-05-29,3.1421317555259147,0.39020217103931576
2002-05-30,3.1421317555259147,0.39020217103931576
2002-05-31,3.1421317555259147,0.39020217103931576
2002-06-03,3.1421317555259147,0.39020217103931576
2002-06-04,3.1421317555259147,0.39020217103931576
2002-06-05,3.1421317555259147,0.39020217103931576
2002-06-06,3.1421317555259147,0.39020217103931576
2002-06-07,3.1421317555259147,0.39020217103931576
2002-06-10,3.1421317555259147,0.39020217103931576
2002-06-11,3.1421317555259147,0.39020217103931576
2002-06-12,3.1421317555259147,0.39020217103931576
2002-06-13,3.1421317555259147,0.39020217103931576
2002-06-14,3.1421317555259147,0.39020217103931576
2002-06-17,3.1421317555259147,0.39020217103931576
2002-06-18,3.1421317555259147,0.39020217103931576
2002-06-19,3.1421317555259147,0.39020217103931576
2002-06-20,3.1421317555259147,0.39020217103931576
2002-06-21,3.1421317555259147,0.39020217103931576
2002-06-24,3.1421317555259147,0.39020217103931576
2002-06-25,3.1421317555259147,0.39020217103931576
2002-06-26,3.1421317555259147,0.39020217103931576
2002-06-27,3.1421317555259147,0.39020217103931576
2002-06-28,3.1421317555259147,0.39020217103931576
2002-07-01,3.1421317555259147,0.39020217103931576
2002-07-02,3.1214545561578917,0.34941357901219405
2002-07-03,3.1210035852288533,0.3494007157327126
2002-07-04,3.1209937819804177,0.3494007118998052
2002-07-05,3.12099356889187,0.3494007118986631
2002-07-08,3.120993564260073,0.3494007118986628
2002-07-09,3.1209935641593938,0.3494007118986628
2002-07-10,3.1209935641572053,0.3494007118986628
2002-07-11,3.120993564157158,0.3494007118986628
2002-07-12,3.1209935641571565,0.3494007118986628
2002-07-15,3.1209935641571565,0.3494007118986628
2002-07-16,3.1209935641571565,0.3494007118986628
2002-07-17,3.1209935641571565,0.3494007118986628
2002-07-18,3.1209935641571565,0.3494007118986628
2002-07-19,3.1209935641571565,0.3494007118986628
2002-07-22,3.1209935641571565,0.3494007118986628
2002-07-23,3.1209935641571565,0.3494007118986628
2002-07-24,3.1209935641571565,0.3494007118986628
2002-07-25,3.1209935641571565,0.3494007118986628
2002-07-26,3.1209935641571565,0.3494007118986628
2002-07-29,3.1209935641571565,0.3494007118986628
2002-07-30,3.1209935641571565,0.3494007118986628
2002-07-31,3.1209935641571565,0.3494007118986628
2002-08-01,3.0949909425242765,0.3328145857612679
2002-08-02,3.094423310468422,0.3328095204516563
2002-08-05,3.0944109709839873,0.3328095189423481
2002-08-06,3.094410702766368,0.3328095189418984
2002-08-07,3.0944106969362584,0.33280951894189825
2002-08-08,3.0944106968095326,0.33280951894189825
2002-08-09,3.094410696806778,0.33280951894189825
2002-08-12,3.094410696806718,0.33280951894189825
2002-08-13,3.0944106968067167,0.33280951894189825
2002-08-14,3.0944106968067167,0.33280951894189825
2002-08-15,3.0944106968067167,0.33280951894189825
2002-08-16,3.0944106968067167,0.33280951894189825
2002-08-19,3.0944106968067167,0.33280951894189825
2002-08-20,3.0944106968067167,0.33280951894189825
2002-08-21,3.0944106968067167,0.33280951894189825
2002-08-22,3.0944106968067167,0.33280951894189825
2002-08-23,3.0944106968067167,0.33280951894189825
2002-08-26,3.0944106968067167,0.33280951894189825
2002-08-27,3.0944106968067167,0.33280951894189825
2002-08-28,3.0944106968067167,0.33280951894189825
2002-08-29,3.0944106968067167,0.33280951894189825
2002-08-30,3.0944106968067167,0.33280951894189825
2002-09-02,3.0944106968067167,0.33280951894189825
2002-09-03,2.998952387212591,0.3042618888571744
2002-09-04,2.9968436942590175,0.3042529834127337
2002-09-05,2.9967978422003383,0.3042529807591635
2002-09-06,2.9967968455297593,0.30425298075837287
2002-09-09,2.996796823865636,0.3042529807583726
2002-09-10,2.996796823394734,0.3042529807583726
2002-09-11,2.9967968233844986,0.3042529807583726
2002-09-12,2.9967968233842757,0.3042529807583726
2002-09-13,2.9967968233842712,0.3042529807583726
2002-09-16,2.996796823384271,0.3042529807583726
2002-09-17,2.996796823384271,0.3042529807583726
2002-09-18,2.996796823384271,0.3042529807583726
2002-09-19,2.996796823384271,0.3042529807583726
2002-09-20,2.996796823384271,0.3042529807583726
2002-09-23,2.996796823384271,0.3042529807583726
2002-09-24,2.996796823384271,0.3042529807583726
2002-09-25,2.996796823384271,0.3042529807583726
2002-09-26,2.996796823384271,0.3042529807583726
2002-09-27,2.996796823384271,0.3042529807583726
2002-09-30,2.996796823384271,0.3042529807583726
2002-10-01,2.930821761029268,0.2902917158458085
2002-10-02,2.9293711948466608,0.2902874557786393
2002-10-03,2.9293396566538354,0.2902874545092692
2002-10-04,2.9293389711204703,0.290287454508891
2002-10-07,2.9293389562193797,0.2902874545088909
2002-10-08,2.9293389558954823,0.2902874545088909
2002-10-09,2.9293389558884417,0.2902874545088909
2002-10-10,2.929338955888289,0.2902874545088909
2002-10-11,2.9293389558882854,0.2902874545088909
2002-10-14,2.9293389558882854,0.2902874545088909
2002-10-15,2.9293389558882854,0.2902874545088909
2002-10-16,2.9293389558882854,0.2902874545088909
2002-10-17,2.9293389558882854,0.2902874545088909
2002-10-18,2.9293389558882854,0.2902874545088909
2002-10-21,2.9293389558882854,0.2902874545088909
2002-10-22,2.9293389558882854,0.2902874545088909
2002-10-23,2.9293389558882854,0.2902874545088909
2002-10-24,2.9293389558882854,0.2902874545088909
2002-10-25,2.9293389558882854,0.2902874545088909
2002-10-28,2.9293389558882854,0.2902874545088909
2002-10-29,2.9293389558882854,0.2902874545088909
2002-10-30,2.9293389558882854,0.2902874545088909
2002-10-31,2.9293389558882854,0.2902874545088909
2002-11-01,2.90134941411403,0.282777769523019
2002-11-04,2.9007380207029123,0.28277550216095565
2002-11-05,2.9007247297255194,0.2827755014853532
2002-11-06,2.9007244408256536,0.28277550148515185
2002-11-07,2.9007244345459844,0.2827755014851518
2002-11-08,2.900724434409487,0.2827755014851518
2002-11-11,2.9007244344065195,0.2827755014851518
2002-11-12,2.900724434406455,0.2827755014851518
2002-11-13,2.9007244344064533,0.2827755014851518
2002-11-14,2.9007244344064533,0.2827755014851518
2002-11-15,2.9007244344064533,0.2827755014851518
2002-11-18,2.9007244344064533,0.2827755014851518
2002-11-19,2.9007244344064533,0.2827755014851518
2002-11-20,2.9007244344064533,0.2827755014851518
2002-11-21,2.9007244344064533,0.2827755014851518
2002-11-22,2.9007244344064533,0.2827755014851518
2002-11-25,2.9007244344064533,0.2827755014851518
2002-11-26,2.9007244344064533,0.2827755014851518
2002-11-27,2.9007244344064533,0.2827755014851518
2002-11-28,2.9007244344064533,0.2827755014851518
2002-11-29,2.9007244344064533,0.2827755014851518
2002-12-02,2.9007244344064533,0.2827755014851518
2002-12-03,2.880468394622478,0.2767353954322852
2002-12-04,2.8800265174122703,0.2767335760311744
2002-12-05,2.880016911800118,0.27673357548905053
2002-12-06,2.8800167030074753,0.276733575488889
2002-12-09,2.8800166984690563,0.27673357548888894
2002-12-10,2.8800166983704067,0.27673357548888894
2002-12-11,2.8800166983682622,0.27673357548888894
2002-12-12,2.8800166983682156,0.27673357548888894
2002-12-13,2.8800166983682147,0.27673357548888894
2002-12-16,2.8800166983682147,0.27673357548888894
2002-12-17,2.8800166983682147,0.27673357548888894
2002-12-18,2.8800166983682147,0.27673357548888894
2002-12-19,2.8800166983682147,0.27673357548888894
2002-12-20,2.8800166983682147,0.27673357548888894
2002-12-23,2.8800166983682147,0.27673357548888894
2002-12-24,2.8800166983682147,0.27673357548888894
2002-12-25,2.8800166983682147,0.27673357548888894
2002-12-26,2.8800166983682147,0.27673357548888894
2002-12-27,2.8800166983682147,0.27673357548888894
2002-12-30,2.8800166983682147,0.27673357548888894
2002-12-31,2.8800166983682147,0.27673357548888894
2003-01-01,2.819630313108655,0.3075245117928039
2003-01-02,2.8183033573748375,0.3075332270530764
2003-01-03,2.8182745070776676,0.30753322964990226
2003-01-06,2.8182738799702087,0.307533229650676
2003-01-07,2.8182738663390925,0.3075332296506762
2003-01-08,2.8182738660427997,0.3075332296506762
2003-01-09,2.8182738660363595,0.3075332296506762
2003-01-10,2.8182738660362197,0.3075332296506762
2003-01-13,2.8182738660362165,0.3075332296506762
2003-01-14,2.818273866036216,0.3075332296506762
2003-01-15,2.818273866036216,0.3075332296506762
2003-01-16,2.818273866036216,0.3075332296506762
2003-01-17,2.818273866036216,0.3075332296506762
2003-01-20,2.818273866036216,0.3075332296506762
2003-01-21,2.818273866036216,0.3075332296506762
2003-01-22,2.818273866036216,0.3075332296506762
2003-01-23,2.818273866036216,0.3075332296506762
2003-01-24,2.818273866036216,0.3075332296506762
2003-01-27,2.818273866036216,0.3075332296506762
2003-01-28,2.818273866036216,0.3075332296506762
2003-01-29,2.818273866036216,0.3075332296506762
2003-01-30,2.818273866036216,0.3075332296506762
2003-01-31,2.818273866036216,0.3075332296506762
2003-02-03,2.7440118974185683,0.28619485781742265
2003-02-04,2.7423753722117747,0.28618826257632873
2003-02-05,2.742339789054105,0.28618826061113983
2003-02-06,2.742339015596048,0.2861882606105543
2003-02-07,2.7423389987837825,0.28618826061055413
2003-02-10,2.742338998418343,0.28618826061055413
2003-02-11,2.7423389984103994,0.28618826061055413
2003-02-12,2.742338998410227,0.28618826061055413
2003-02-13,2.742338998410223,0.28618826061055413
2003-02-14,2.742338998410223,0.28618826061055413
2003-02-17,2.742338998410223,0.28618826061055413
2003-02-18,2.742338998410223,0.28618826061055413
2003-02-19,2.742338998410223,0.28618826061055413
2003-02-20,2.742338998410223,0.28618826061055413
2003-02-21,2.742338998410223,0.28618826061055413
2003-02-24,2.742338998410223,0.28618826061055413
2003-02-25,2.742338998410223,0.28618826061055413
2003-02-26,2.742338998410223,0.28618826061055413
2003-02-27,2.742338998410223,0.28618826061055413
2003-02-28,2.742338998410223,0.28618826061055413
2003-03-03,2.6873751142099414,0.26979484516730673
2003-03-04,2.686167903572195,0.26978981201504554
2003-03-05,2.6861416570262358,0.26978981051531675
2003-03-06,2.6861410865156192,0.26978981051486983
2003-03-07,2.6861410741147203,0.2697898105148697
2003-03-10,2.686141073845168,0.2697898105148697
2003-03-11,2.686141073839309,0.2697898105148697
2003-03-12,2.6861410738391815,0.2697898105148697
2003-03-13,2.686141073839179,0.2697898105148697
2003-03-14,2.686141073839179,0.2697898105148697
2003-03-17,2.686141073839179,0.2697898105148697
2003-03-18,2.686141073839179,0.2697898105148697
2003-03-19,2.686141073839179,0.2697898105148697
2003-03-20,2.686141073839179,0.2697898105148697
2003-03-21,2.686141073839179,0.2697898105148697
2003-03-24,2.686141073839179,0.2697898105148697
2003-03-25,2.686141073839179,0.2697898105148697
2003-03-26,2.686141073839179,0.2697898105148697
2003-03-27,2.686141073839179,0.2697898105148697
2003-03-28,2.686141073839179,0.2697898105148697
2003-03-31,2.686141073839179,0.2697898105148697
2003-04-01,2.6810694540106383,0.39238836374390784
2003-04-02,2.680959108262627,0.392419186087379
2003-04-03,2.680956709683009,0.392419195271069
2003-04-04,2.6809566575462846,0.3924191952738055
2003-04-07,2.680956656413015,0.39241919527380625
2003-04-08,2.6809566563883815,0.39241919527380625
2003-04-09,2.6809566563878464,0.39241919527380625
2003-04-10,2.6809566563878344,0.39241919527380625
2003-04-11,2.6809566563878344,0.39241919527380625
2003-04-14,2.6809566563878344,0.39241919527380625
2003-04-15,2.6809566563878344,0.39241919527380625
2003-04-16,2.6809566563878344,0.39241919527380625
2003-04-17,2.6809566563878344,0.39241919527380625
2003-04-18,2.6809566563878344,0.39241919527380625
2003-04-21,2.6809566563878344,0.39241919527380625
2003-04-22,2.6809566563878344,0.39241919527380625
2003-04-23,2.6809566563878344,0.39241919527380625
2003-04-24,2.6809566563878344,0.39241919527380625
2003-04-25,2.6809566563878344,0.39241919527380625
2003-04-28,2.6809566563878344,0.39241919527380625
2003-04-29,2.6809566563878344,0.39241919527380625
2003-04-30,2.6809566563878344,0.39241919527380625
2003-05-01,2.645342426174673,0.39218770184585694
2003-05-02,2.644562971959926,0.3921876328480194
2003-05-05,2.644546026810526,0.3921876328274603
2003-05-06,2.6445456584812597,0.39218763282745417
2003-05-07,2.6445456504750737,0.39218763282745417
2003-05-08,2.6445456503010476,0.39218763282745417
2003-05-09,2.644545650297265,0.39218763282745417
