date,ESP_real_estate_f1,ESP_real_estate_f2
2001-11-23,2.734847984716486,0.28148537940927715
2001-11-26,2.734847984716486,0.28148537940927715
2001-11-27,2.734847984716486,0.28148537940927715
2001-11-28,2.734847984716486,0.28148537940927715
2001-11-29,2.734847984716486,0.28148537940927715
2001-11-30,2.734847984716486,0.28148537940927715
2001-12-03,2.6342456666749765,0.2305203540314173
2001-12-04,2.6342456666749765,0.23051276428769732
2001-12-05,2.6342456666749765,0.23051276326993486
2001-12-06,2.6342456666749765,0.2305127632697984
2001-12-07,2.6342456666749765,0.23051276326979836
2001-12-10,2.6342456666749765,0.23051276326979836
2001-12-11,2.6342456666749765,0.23051276326979836
2001-12-12,2.6342456666749765,0.23051276326979836
2001-12-13,2.6342456666749765,0.23051276326979836
2001-12-14,2.6342456666749765,0.23051276326979836
2001-12-17,2.6342456666749765,0.23051276326979836
2001-12-18,2.6342456666749765,0.23051276326979836
2001-12-19,2.6342456666749765,0.23051276326979836
2001-12-20,2.6342456666749765,0.23051276326979836
2001-12-21,2.6342456666749765,0.23051276326979836
2001-12-24,2.6342456666749765,0.23051276326979836
2001-12-25,2.6342456666749765,0.23051276326979836
2001-12-26,2.6342456666749765,0.23051276326979836
2001-12-27,2.6342456666749765,0.23051276326979836
2001-12-28,2.6342456666749765,0.23051276326979836
2001-12-31,2.6342456666749765,0.23051276326979836
2002-01-01,2.5261981866569614,0.17602912684679628
2002-01-02,2.5261981866569614,0.17602069001419998
2002-01-03,2.5261981866569614,0.17602068888283687
2002-01-04,2.5261981866569614,0.17602068888268516
2002-01-07,2.5261981866569614,0.17602068888268513
2002-01-08,2.5261981866569614,0.17602068888268513
2002-01-09,2.5261981866569614,0.17602068888268513
2002-01-10,2.5261981866569614,0.17602068888268513
2002-01-11,2.5261981866569614,0.17602068888268513
2002-01-14,2.5261981866569614,0.17602068888268513
2002-01-15,2.5261981866569614,0.17602068888268513
2002-01-16,2.5261981866569614,0.17602068888268513
2002-01-17,2.5261981866569614,0.17602068888268513
2002-01-18,2.5261981866569614,0.17602068888268513
2002-01-21,2.5261981866569614,0.17602068888268513
2002-01-22,2.5261981866569614,0.17602068888268513
2002-01-23,2.5261981866569614,0.17602068888268513
2002-01-24,2.5261981866569614,0.17602068888268513
2002-01-25,2.5261981866569614,0.17602068888268513
2002-01-28,2.5261981866569614,0.17602068888268513
2002-01-29,2.5261981866569614,0.17602068888268513
2002-01-30,2.5261981866569614,0.17602068888268513
2002-01-31,2.5261981866569614,0.17602068888268513
2002-02-01,2.4591357650229346,0.14246843158782205
2002-02-04,2.4591357650229346,0.14246340251947526
2002-02-05,2.4591357650229346,0.1424634018450911
2002-02-06,2.4591357650229346,0.14246340184500064
2002-02-07,2.4591357650229346,0.14246340184500064
2002-02-08,2.4591357650229346,0.14246340184500064
2002-02-11,2.4591357650229346,0.14246340184500064
2002-02-12,2.4591357650229346,0.14246340184500064
2002-02-13,2.4591357650229346,0.14246340184500064
2002-02-14,2.4591357650229346,0.14246340184500064
2002-02-15,2.4591357650229346,0.14246340184500064
2002-02-18,2.4591357650229346,0.14246340184500064
2002-02-19,2.4591357650229346,0.14246340184500064
2002-02-20,2.4591357650229346,0.14246340184500064
2002-02-21,2.4591357650229346,0.14246340184500064
2002-02-22,2.4591357650229346,0.14246340184500064
2002-02-25,2.4591357650229346,0.14246340184500064
2002-02-26,2.4591357650229346,0.14246340184500064
2002-02-27,2.4591357650229346,0.14246340184500064
2002-02-28,2.4591357650229346,0.14246340184500064
2002-03-01,2.4814864663918597,0.15361361035434584
2002-03-04,2.4814864663918597,0.1536150512685278
2002-03-05,2.4814864663918597,0.15361505146174612
2002-03-06,2.4814864663918597,0.153615051461772
2002-03-07,2.4814864663918597,0.153615051461772
2002-03-08,2.4814864663918597,0.153615051461772
2002-03-11,2.4814864663918597,0.153615051461772
2002-03-12,2.4814864663918597,0.153615051461772
2002-03-13,2.4814864663918597,0.153615051461772
2002-03-14,2.4814864663918597,0.153615051461772
2002-03-15,2.4814864663918597,0.153615051461772
2002-03-18,2.4814864663918597,0.153615051461772
2002-03-19,2.4814864663918597,0.153615051461772
2002-03-20,2.4814864663918597,0.153615051461772
2002-03-21,2.4814864663918597,0.153615051461772
2002-03-22,2.4814864663918597,0.153615051461772
2002-03-25,2.4814864663918597,0.153615051461772
2002-03-26,2.4814864663918597,0.153615051461772
2002-03-27,2.4814864663918597,0.153615051461772
2002-03-28,2.4814864663918597,0.153615051461772
2002-03-29,2.4814864663918597,0.153615051461772
2002-04-01,2.4814864663918597,0.153615051461772
2002-04-02,3.118957818064991,1.7182903645027092
2002-04-03,3.118957818064991,1.7184046468903527
2002-04-04,3.118957818064991,1.718404662214525
2002-04-05,3.118957818064991,1.7184046622165798
2002-04-08,3.118957818064991,1.71840466221658
2002-04-09,3.118957818064991,1.71840466221658
2002-04-10,3.118957818064991,1.71840466221658
2002-04-11,3.118957818064991,1.71840466221658
2002-04-12,3.118957818064991,1.71840466221658
2002-04-15,3.118957818064991,1.71840466221658
2002-04-16,3.118957818064991,1.71840466221658
2002-04-17,3.118957818064991,1.71840466221658
2002-04-18,3.118957818064991,1.71840466221658
2002-04-19,3.118957818064991,1.71840466221658
2002-04-22,3.118957818064991,1.71840466221658
2002-04-23,3.118957818064991,1.71840466221658
2002-04-24,3.118957818064991,1.71840466221658
2002-04-25,3.118957818064991,1.71840466221658
2002-04-26,3.118957818064991,1.71840466221658
2002-04-29,3.118957818064991,1.71840466221658
2002-04-30,3.118957818064991,1.71840466221658
2002-05-01,3.1413208008694813,1.706988048193672
2002-05-02,3.1413208008694813,1.7069865121641117
2002-05-03,3.1413208008694813,1.7069865119581378
2002-05-06,3.1413208008694813,1.7069865119581102
2002-05-07,3.1413208008694813,1.7069865119581102
2002-05-08,3.1413208008694813,1.7069865119581102
2002-05-09,3.1413208008694813,1.7069865119581102
2002-05-10,3.1413208008694813,1.7069865119581102
2002-05-13,3.1413208008694813,1.7069865119581102
2002-05-14,3.1413208008694813,1.7069865119581102
2002-05-15,3.1413208008694813,1.7069865119581102
2002-05-16,3.1413208008694813,1.7069865119581102
2002-05-17,3.1413208008694813,1.7069865119581102
2002-05-20,3.1413208008694813,1.7069865119581102
2002-05-21,3.1413208008694813,1.7069865119581102
2002-05-22,3.1413208008694813,1.7069865119581102
2002-05-23,3.1413208008694813,1.7069865119581102
2002-05-24,3.1413208008694813,1.7069865119581102
2002-05-27,3.1413208008694813,1.7069865119581102
2002-05-28,3.1413208008694813,1.7069865119581102
2002-05-29,3.1413208008694813,1.7069865119581102
2002-05-30,3.1413208008694813,1.7069865119581102
2002-05-31,3.1413208008694813,1.7069865119581102
2002-06-03,3.167402684079388,1.693670495433663
2002-06-04,3.167402684079388,1.6936687028037667
2002-06-05,3.167402684079388,1.693668702563384
2002-06-06,3.167402684079388,1.693668702563352
2002-06-07,3.167402684079388,1.693668702563352
2002-06-10,3.167402684079388,1.693668702563352
2002-06-11,3.167402684079388,1.693668702563352
2002-06-12,3.167402684079388,1.693668702563352
2002-06-13,3.167402684079388,1.693668702563352
2002-06-14,3.167402684079388,1.693668702563352
2002-06-17,3.167402684079388,1.693668702563352
2002-06-18,3.167402684079388,1.693668702563352
2002-06-19,3.167402684079388,1.693668702563352
2002-06-20,3.167402684079388,1.693668702563352
2002-06-21,3.167402684079388,1.693668702563352
2002-06-24,3.167402684079388,1.693668702563352
2002-06-25,3.167402684079388,1.693668702563352
2002-06-26,3.167402684079388,1.693668702563352
2002-06-27,3.167402684079388,1.693668702563352
2002-06-28,3.167402684079388,1.693668702563352
2002-07-01,3.167402684079388,1.693668702563352
2002-07-02,3.167402684079388,1.693668702563352
2002-07-03,3.167402684079388,1.693668702563352
2002-07-04,3.167402684079388,1.693668702563352
2002-07-05,3.167402684079388,1.693668702563352
2002-07-08,3.167402684079388,1.693668702563352
2002-07-09,3.167402684079388,1.693668702563352
2002-07-10,3.167402684079388,1.693668702563352
2002-07-11,3.167402684079388,1.693668702563352
2002-07-12,3.167402684079388,1.693668702563352
2002-07-15,3.167402684079388,1.693668702563352
2002-07-16,3.167402684079388,1.693668702563352
2002-07-17,3.167402684079388,1.693668702563352
2002-07-18,3.167402684079388,1.693668702563352
2002-07-19,3.167402684079388,1.693668702563352
2002-07-22,3.167402684079388,1.693668702563352
2002-07-23,3.167402684079388,1.693668702563352
2002-07-24,3.167402684079388,1.693668702563352
2002-07-25,3.167402684079388,1.693668702563352
2002-07-26,3.167402684079388,1.693668702563352
2002-07-29,3.167402684079388,1.693668702563352
2002-07-30,3.167402684079388,1.693668702563352
2002-07-31,3.167402684079388,1.693668702563352
2002-08-01,3.167402684079388,1.693668702563352
2002-08-02,3.167402684079388,1.693668702563352
2002-08-05,3.167402684079388,1.693668702563352
2002-08-06,3.167402684079388,1.693668702563352
2002-08-07,3.167402684079388,1.693668702563352
2002-08-08,3.167402684079388,1.693668702563352
2002-08-09,3.167402684079388,1.693668702563352
2002-08-12,3.167402684079388,1.693668702563352
2002-08-13,3.167402684079388,1.693668702563352
2002-08-14,3.167402684079388,1.693668702563352
2002-08-15,3.167402684079388,1.693668702563352
2002-08-16,3.167402684079388,1.693668702563352
2002-08-19,3.167402684079388,1.693668702563352
2002-08-20,3.167402684079388,1.693668702563352
2002-08-21,3.167402684079388,1.693668702563352
2002-08-22,3.167402684079388,1.693668702563352
2002-08-23,3.167402684079388,1.693668702563352
2002-08-26,3.167402684079388,1.693668702563352
2002-08-27,3.167402684079388,1.693668702563352
2002-08-28,3.167402684079388,1.693668702563352
2002-08-29,3.167402684079388,1.693668702563352
2002-08-30,3.167402684079388,1.693668702563352
2002-09-02,3.167402684079388,1.693668702563352
2002-09-03,3.163673840131358,1.6955781302910855
2002-09-04,3.163673840131358,1.695578386191362
2002-09-05,3.163673840131358,1.695578386225677
2002-09-06,3.163673840131358,1.6955783862256817
2002-09-09,3.163673840131358,1.6955783862256817
2002-09-10,3.163673840131358,1.6955783862256817
2002-09-11,3.163673840131358,1.6955783862256817
2002-09-12,3.163673840131358,1.6955783862256817
2002-09-13,3.163673840131358,1.6955783862256817
2002-09-16,3.163673840131358,1.6955783862256817
2002-09-17,3.163673840131358,1.6955783862256817
2002-09-18,3.163673840131358,1.6955783862256817
2002-09-19,3.163673840131358,1.6955783862256817
2002-09-20,3.163673840131358,1.6955783862256817
2002-09-23,3.163673840131358,1.6955783862256817
2002-09-24,3.163673840131358,1.6955783862256817
2002-09-25,3.163673840131358,1.6955783862256817
2002-09-26,3.163673840131358,1.6955783862256817
2002-09-27,3.163673840131358,1.6955783862256817
2002-09-30,3.163673840131358,1.6955783862256817
2002-10-01,3.092876071125209,1.7317177409386646
2002-10-02,3.092876071125209,1.731722536467285
2002-10-03,3.092876071125209,1.7317225371103397
2002-10-04,3.092876071125209,1.7317225371104261
2002-10-07,3.092876071125209,1.7317225371104261
2002-10-08,3.092876071125209,1.7317225371104261
2002-10-09,3.092876071125209,1.7317225371104261
2002-10-10,3.092876071125209,1.7317225371104261
2002-10-11,3.092876071125209,1.7317225371104261
2002-10-14,3.092876071125209,1.7317225371104261
2002-10-15,3.092876071125209,1.7317225371104261
2002-10-16,3.092876071125209,1.7317225371104261
2002-10-17,3.092876071125209,1.7317225371104261
2002-10-18,3.092876071125209,1.7317225371104261
2002-10-21,3.092876071125209,1.7317225371104261
2002-10-22,3.092876071125209,1.7317225371104261
2002-10-23,3.092876071125209,1.7317225371104261
2002-10-24,3.092876071125209,1.7317225371104261
2002-10-25,3.092876071125209,1.7317225371104261
2002-10-28,3.092876071125209,1.7317225371104261
2002-10-29,3.092876071125209,1.7317225371104261
2002-10-30,3.092876071125209,1.7317225371104261
2002-10-31,3.092876071125209,1.7317225371104261
2002-11-01,3.0444416005411448,1.756445389181567
2002-11-04,3.0444416005411448,1.7564486810545317
2002-11-05,3.0444416005411448,1.7564486814959543
2002-11-06,3.0444416005411448,1.7564486814960136
2002-11-07,3.0444416005411448,1.7564486814960136
2002-11-08,3.0444416005411448,1.7564486814960136
2002-11-11,3.0444416005411448,1.7564486814960136
2002-11-12,3.0444416005411448,1.7564486814960136
2002-11-13,3.0444416005411448,1.7564486814960136
2002-11-14,3.0444416005411448,1.7564486814960136
2002-11-15,3.0444416005411448,1.7564486814960136
2002-11-18,3.0444416005411448,1.7564486814960136
2002-11-19,3.0444416005411448,1.7564486814960136
2002-11-20,3.0444416005411448,1.7564486814960136
2002-11-21,3.0444416005411448,1.7564486814960136
2002-11-22,3.0444416005411448,1.7564486814960136
2002-11-25,3.0444416005411448,1.7564486814960136
2002-11-26,3.0444416005411448,1.7564486814960136
2002-11-27,3.0444416005411448,1.7564486814960136
2002-11-28,3.0444416005411448,1.7564486814960136
2002-11-29,3.0444416005411448,1.7564486814960136
2002-12-02,3.0444416005411448,1.7564486814960136
2002-12-03,2.9736447985917716,1.7925884489623467
2002-12-04,2.9736447985917716,1.7925932462625123
2002-12-05,2.9736447985917716,1.7925932469058048
2002-12-06,2.9736447985917716,1.7925932469058912
2002-12-09,2.9736447985917716,1.7925932469058912
2002-12-10,2.9736447985917716,1.7925932469058912
2002-12-11,2.9736447985917716,1.7925932469058912
2002-12-12,2.9736447985917716,1.7925932469058912
2002-12-13,2.9736447985917716,1.7925932469058912
2002-12-16,2.9736447985917716,1.7925932469058912
2002-12-17,2.9736447985917716,1.7925932469058912
2002-12-18,2.9736447985917716,1.7925932469058912
2002-12-19,2.9736447985917716,1.7925932469058912
2002-12-20,2.9736447985917716,1.7925932469058912
2002-12-23,2.9736447985917716,1.7925932469058912
2002-12-24,2.9736447985917716,1.7925932469058912
2002-12-25,2.9736447985917716,1.7925932469058912
2002-12-26,2.9736447985917716,1.7925932469058912
2002-12-27,2.9736447985917716,1.7925932469058912
2002-12-30,2.9736447985917716,1.7925932469058912
2002-12-31,2.9736447985917716,1.7925932469058912
2003-01-01,2.917753555932079,1.8211253205598343
2003-01-02,2.917753555932079,1.8211291165890744
2003-01-03,2.917753555932079,1.8211291170981019
2003-01-06,2.917753555932079,1.8211291170981703
2003-01-07,2.917753555932079,1.8211291170981703
2003-01-08,2.917753555932079,1.8211291170981703
2003-01-09,2.917753555932079,1.8211291170981703
2003-01-10,2.917753555932079,1.8211291170981703
2003-01-13,2.917753555932079,1.8211291170981703
2003-01-14,2.917753555932079,1.8211291170981703
2003-01-15,2.917753555932079,1.8211291170981703
2003-01-16,2.917753555932079,1.8211291170981703
2003-01-17,2.917753555932079,1.8211291170981703
2003-01-20,2.917753555932079,1.8211291170981703
2003-01-21,2.917753555932079,1.8211291170981703
2003-01-22,2.917753555932079,1.8211291170981703
2003-01-23,2.917753555932079,1.8211291170981703
2003-01-24,2.917753555932079,1.8211291170981703
2003-01-27,2.917753555932079,1.8211291170981703
2003-01-28,2.917753555932079,1.8211291170981703
2003-01-29,2.917753555932079,1.8211291170981703
2003-01-30,2.917753555932079,1.8211291170981703
2003-01-31,2.917753555932079,1.8211291170981703
2003-02-03,2.865591436753258,1.8477518405358773
2003-02-04,2.865591436753258,1.8477553847847676
2003-02-05,2.865591436753258,1.8477553852600328
2003-02-06,2.865591436753258,1.8477553852600965
2003-02-07,2.865591436753258,1.8477553852600965
2003-02-10,2.865591436753258,1.8477553852600965
2003-02-11,2.865591436753258,1.8477553852600965
2003-02-12,2.865591436753258,1.8477553852600965
2003-02-13,2.865591436753258,1.8477553852600965
2003-02-14,2.865591436753258,1.8477553852600965
2003-02-17,2.865591436753258,1.8477553852600965
2003-02-18,2.865591436753258,1.8477553852600965
2003-02-19,2.865591436753258,1.8477553852600965
2003-02-20,2.865591436753258,1.8477553852600965
2003-02-21,2.865591436753258,1.8477553852600965
2003-02-24,2.865591436753258,1.8477553852600965
2003-02-25,2.865591436753258,1.8477553852600965
2003-02-26,2.865591436753258,1.8477553852600965
2003-02-27,2.865591436753258,1.8477553852600965
2003-02-28,2.865591436753258,1.8477553852600965
2003-03-03,2.809701020853104,1.8762877128036852
2003-03-04,2.809701020853104,1.876291509747723
2003-03-05,2.809701020853104,1.8762915102568731
2003-03-06,2.809701020853104,1.8762915102569415
2003-03-07,2.809701020853104,1.8762915102569415
2003-03-10,2.809701020853104,1.8762915102569415
2003-03-11,2.809701020853104,1.8762915102569415
2003-03-12,2.809701020853104,1.8762915102569415
2003-03-13,2.809701020853104,1.8762915102569415
2003-03-14,2.809701020853104,1.8762915102569415
2003-03-17,2.809701020853104,1.8762915102569415
2003-03-18,2.809701020853104,1.8762915102569415
2003-03-19,2.809701020853104,1.8762915102569415
2003-03-20,2.809701020853104,1.8762915102569415
2003-03-21,2.809701020853104,1.8762915102569415
2003-03-24,2.809701020853104,1.8762915102569415
2003-03-25,2.809701020853104,1.8762915102569415
2003-03-26,2.809701020853104,1.8762915102569415
2003-03-27,2.809701020853104,1.8762915102569415
2003-03-28,2.809701020853104,1.8762915102569415
2003-03-31,2.809701020853104,1.8762915102569415
2003-04-01,2.4610349706113674,1.0360589233943354
2003-04-02,2.4610349706113674,1.0359005529769905
2003-04-03,2.4610349706113674,1.035900531738706
2003-04-04,2.4610349706113674,1.035900531735858
2003-04-07,2.4610349706113674,1.0359005317358578
2003-04-08,2.4610349706113674,1.0359005317358578
2003-04-09,2.4610349706113674,1.0359005317358578
2003-04-10,2.4610349706113674,1.0359005317358578
2003-04-11,2.4610349706113674,1.0359005317358578
2003-04-14,2.4610349706113674,1.0359005317358578
2003-04-15,2.4610349706113674,1.0359005317358578
2003-04-16,2.4610349706113674,1.0359005317358578
2003-04-17,2.4610349706113674,1.0359005317358578
2003-04-18,2.4610349706113674,1.0359005317358578
2003-04-21,2.4610349706113674,1.0359005317358578
2003-04-22,2.4610349706113674,1.0359005317358578
2003-04-23,2.4610349706113674,1.0359005317358578
2003-04-24,2.4610349706113674,1.0359005317358578
2003-04-25,2.4610349706113674,1.0359005317358578
2003-04-28,2.4610349706113674,1.0359005317358578
2003-04-29,2.4610349706113674,1.0359005317358578
2003-04-30,2.4610349706113674,1.0359005317358578
2003-05-01,2.4200522940493157,1.0568183801795803
2003-05-02,2.4200522940493157,1.0568211573923496
2003-05-05,2.4200522940493157,1.056821157764759
2003-05-06,2.4200522940493157,1.056821157764809
2003-05-07,2.4200522940493157,1.056821157764809
2003-05-08,2.4200522940493157,1.056821157764809
2003-05-09,2.4200522940493157,1.056821157764809
2003-05-12,2.4200522940493157,1.056821157764809
